	a(gaze)	a(straight_ahead)	v(gaze)	v(straight_ahead)	experiment	age_code
42	0.9483540727941856	0.9901194471690646	0.5693474774536158	0.8191307771857941	gaze	children
43	0.9384213920403698	0.9676588736521307	0.34861896795275843	0.4856336024288869	gaze	children
44	0.936997426340358	0.9541825325589703	0.49687436165844273	0.5148732312045134	gaze	children
45	0.9230622864029303	1.0395585384680415	0.6272593570065155	0.547144881403364	gaze	children
46	0.9214154590914193	0.9684502895144559	0.44643272255001737	0.6883189776058627	gaze	children
47	0.9245883772882897	0.9693933056195472	0.5464014198289664	0.6910749270346698	gaze	children
48	0.9634106480297056	0.9817843835931036	0.4706499565287525	0.7309176836623664	gaze	children
49	0.979100822598561	1.0018249839846858	0.7642388441259163	0.6229279394968724	gaze	children
50	1.0008626296330516	0.9791394917111373	0.8748752042177477	0.7479775329816093	gaze	children
51	1.0358823485295496	0.987145829656711	0.8153060310771812	0.673405281042867	gaze	children
52	1.0099261059590703	0.9767993494776337	0.5135327679890198	0.8554146132289552	gaze	children
53	1.0220599013160796	0.9756490068762805	0.7085739417014111	0.7038090154130042	gaze	children
54	1.0782070252952634	0.9692723799469152	0.6512608268104886	0.36848732101282744	gaze	children
55	1.0321246572533676	0.9816904763442202	0.6020119934442368	0.3107967850150244	gaze	children
56	1.0536753254666575	0.9879228023867139	0.5709778197806941	0.5752492179344393	gaze	children
57	0.9995721178352933	1.0079966306671402	0.6888308586063119	0.5433706205403422	gaze	children
58	1.0405365764298047	0.9277953926394086	0.7097653888511211	0.5470364062066472	gaze	children
59	1.0153574275400878	0.9629398752124493	0.5248279966672698	0.6629934541781913	gaze	children
60	0.9689988742360532	0.9644898274496886	0.6716398705884591	0.6021419367570252	gaze	children
61	0.9895535017244732	0.9830880729640864	0.6219140654870186	0.4482193507869003	gaze	children
62	1.0106537071279795	0.9654857754082956	0.8521878760993118	0.7272311698514482	gaze	children
63	0.9760102128651391	0.9621101202174267	0.8442350280844002	0.6316742711962472	gaze	children
64	1.0011041595085786	0.9987178709679326	0.7403645612560827	0.614098099499421	gaze	children
65	1.0153315597936037	0.9843020907196448	0.8111799394193656	0.5201970160403433	gaze	children
66	1.0102285621254927	1.02972060760044	0.7466459539647446	0.8824927965792501	gaze	children
67	0.9613912896759131	0.9985308373539712	0.7163570845761891	0.7544039585895151	gaze	children
68	0.9485053245925085	1.0036490688119861	0.8316063913763149	0.4962817424610444	gaze	children
69	0.925750966438115	0.9823705459767158	0.9775685056108219	0.48112376000159895	gaze	children
70	0.9702993860028716	0.9805996803032294	0.6289416049367889	0.5608298018110698	gaze	children
71	1.0338927794505508	0.9719531766241951	0.5826423852384273	0.5972607168089792	gaze	children
72	0.9518451703538923	0.9534616808568838	0.6288109178388117	0.3651691172815549	gaze	children
73	1.0370642977734652	0.95689593039198	0.5824063781382662	0.8561473371981229	gaze	children
74	1.0214578625636064	1.0290637334497148	0.5784981912565792	0.6808619333089933	gaze	children
75	1.032933501106914	0.9987731369463513	0.4705242642988787	0.7490991788971071	gaze	children
76	1.026458578526927	0.9789219618056909	0.5962363382375605	0.7167084039947256	gaze	children
77	1.0009759862484422	0.9761819494761408	0.7606761161152648	0.6291832474792851	gaze	children
78	0.9645691060476868	0.9974382928483494	0.7362087725624803	0.49947458037298975	gaze	children
79	1.0543150083096613	1.0111157271951647	0.9100298735641863	0.49414542387891247	gaze	children
80	1.058917045924109	0.9769475229663463	0.8905144891714359	0.5213841116794563	gaze	children
81	1.040723175453699	0.9969415129699389	0.8237233229237816	0.5990570926190757	gaze	children
82	1.0463818022104925	0.9720422734603241	0.7427783218622691	0.586693286226405	gaze	children
83	0.9964442441375437	0.971307303113699	0.8875293243751314	0.8212249473238715	gaze	children
84	1.000512617563744	0.9778489138668742	0.506711098543107	0.5313235314001643	gaze	children
85	1.0057593238487637	0.9653165218098821	0.7512348438030971	0.46357667505286115	gaze	children
86	1.027977740845177	0.9584570278241107	0.6056195892498868	0.5699761175768899	gaze	children
87	1.0507583225148962	0.9469617062645056	0.7108035342277182	0.8513890490314303	gaze	children
88	1.033060017370755	0.9522120155071239	0.5689520957820918	0.8467403773966378	gaze	children
89	1.0352340380250271	0.9849036507815373	0.6934581093231105	0.8372774874616661	gaze	children
90	1.0305856972054979	0.996830625603621	0.8527229823729067	0.6411247294525148	gaze	children
91	1.032342126102667	0.9629467072133294	0.6611503428576324	0.6334097507780749	gaze	children
92	1.0331295046764277	0.9908885721835049	0.5375183971223334	0.8297978267147555	gaze	children
93	1.033734434843998	1.01807171337832	0.6312199927648348	0.6545051037413144	gaze	children
94	1.0287341047927747	0.9954794245018284	0.6502503969021998	0.7737711092642662	gaze	children
95	1.0361299226796037	0.9849450031993653	0.8891354597567263	0.7907375705477027	gaze	children
96	1.0271948436340725	1.025806066899315	0.6776817636855911	0.7682057965477881	gaze	children
97	1.0128007472892082	1.0272481759778251	0.605888917442149	0.7183935394323434	gaze	children
98	1.0120736448098713	1.0088957489375538	0.4833106446006053	0.5414157065631572	gaze	children
99	0.9898171926645121	1.016497467990665	0.7356870567861271	0.5948841988494387	gaze	children
100	0.9783517253877234	1.0127923915970165	0.8874140815142424	0.719698899199215	gaze	children
101	0.9824999268344599	1.0152683935000395	1.0161688651400202	0.47599028730218274	gaze	children
102	0.9933525116507932	1.0026631804632078	0.9946969809611703	0.6025185588998867	gaze	children
103	0.9865330148466198	0.993675160191885	0.328187439087798	0.5022839376510553	gaze	children
104	1.013572390136426	0.9968360595007436	0.642736985251241	0.7356783221571934	gaze	children
105	1.0146113450995342	0.9933724869368644	0.725152131511511	0.632293234080514	gaze	children
106	0.9932013429160398	1.0094847609191384	0.9216938419455566	0.3296062948001576	gaze	children
107	0.9763794894617002	1.0161904189456892	0.5947533647611336	0.5272995191610194	gaze	children
108	0.9507813804019953	0.978496577189812	0.7794907072664071	0.4609096522135082	gaze	children
109	0.9802831348942185	0.9770940541588871	0.4675230665834467	1.2593001749738535	gaze	children
110	0.9669238534348089	0.9819129633246773	0.6607057450104962	0.7217192224261582	gaze	children
111	0.9863628658602416	0.9374252765551262	0.5997566179221611	0.9238035589131625	gaze	children
112	0.9687331144728698	0.9378251589747881	0.33393039850942635	0.9532018671406914	gaze	children
113	0.9789212198522496	0.9321924063272647	0.6548912487378463	0.6131943100036015	gaze	children
114	0.9810210281008406	0.9605758125068797	0.5645878421242722	0.5776368327843491	gaze	children
115	1.0008806649263986	0.96788695692163	0.6710334581897829	0.8260215947468976	gaze	children
116	0.9886071691043794	1.0176538378794109	0.42178904001463713	1.058411552776029	gaze	children
117	0.9982980536209746	1.0042189722999024	0.9180483824818085	0.7128440155734173	gaze	children
118	1.0107110213690382	1.0006889171050457	0.7374977656888645	0.6310242882282986	gaze	children
119	1.0229769636485289	1.0217059263135257	0.8269355449281917	0.7659206688061369	gaze	children
120	1.0155876505856802	1.0157126072088423	0.7390725989694797	0.6451511114848483	gaze	children
121	1.0185590696400155	0.9922523801124709	0.6120644061054029	0.9008715852383585	gaze	children
122	0.9934067060797248	1.0030528893486443	0.38321255642564533	0.9252368595322895	gaze	children
123	0.9923762941797627	1.0694103749749022	0.5681605353031579	0.6588378287745329	gaze	children
124	0.9626083076298098	1.0506496520390027	1.0238566459640577	0.5230240394171441	gaze	children
125	0.9975720448801717	1.0128926365313446	0.3851907627737752	0.7498377349039679	gaze	children
126	0.9931962637823504	1.0513906586365651	0.48119578348022696	0.6658339075268301	gaze	children
127	1.0006683848627496	1.00001500157902	0.7441933139019481	0.696067699165391	gaze	children
128	0.9467443398881324	0.9865920381094293	0.7450542225107821	0.6003656410431215	gaze	children
129	0.9446635171832164	0.9520059397834534	0.4611883495622291	0.30666517830232154	gaze	children
130	0.9891334161348175	0.9711384182680655	0.8751391222573233	0.6155292874609976	gaze	children
131	0.9873729261001952	0.9699054173314848	0.34177254722038697	0.5653299458107444	gaze	children
132	0.974341182521721	0.9501793462544993	0.42458345959050336	0.4073973274929972	gaze	children
133	0.9497596487027685	0.9695694853398186	0.14720119932363515	0.5071280756388491	gaze	children
134	0.9832965720345057	0.9661066590371138	0.6757860770531224	0.6952927832402709	gaze	children
135	0.9501655821513209	0.9582208294349525	0.6906554950793408	0.6177851726233015	gaze	children
136	0.9409202638398749	0.9601656316908865	0.769370725521392	0.6221095256031293	gaze	children
137	0.9143928735401339	0.955548380879315	0.5885298285687818	0.43120954741938905	gaze	children
138	0.9497935339506979	0.9899282938665711	0.5306369756417506	0.7213662664377456	gaze	children
139	0.993376197714928	0.9756373658747202	0.7501229589756455	0.5841000006890281	gaze	children
140	0.998511957089578	0.9625331889861808	0.4582559289538624	0.748206449796114	gaze	children
141	0.9956860348954076	0.9599529206298614	0.734280136012146	0.7480464754998138	gaze	children
142	1.0068699174878466	0.9702336146777636	0.584962925274817	0.8150007087963659	gaze	children
143	1.0087250784996298	0.9780595216953206	0.6756434936073883	0.6019482070766125	gaze	children
144	1.0089139712894708	0.954170588254509	0.5060183715391777	0.7638691020265954	gaze	children
145	0.9746182328081864	0.9305216168918504	0.3661641120762501	0.763911765750824	gaze	children
146	0.9969334531389574	0.9264427543016297	0.7774787189747885	0.8634191658041215	gaze	children
147	0.9933516551755008	0.9351941512007895	0.7058848578088904	0.9450629279584215	gaze	children
148	0.9777477665386907	0.9919124713053274	0.5038099719017496	0.7111366633123074	gaze	children
149	0.9884030771854418	0.9950281077687253	1.0377094527296435	0.6855451634506323	gaze	children
150	0.9907949686650438	0.9503948999984583	0.7339364699701921	0.5896898030199839	gaze	children
151	0.9959723353275883	0.9611360230711976	0.3387493955583418	0.9413823878859082	gaze	children
152	0.930744748500585	0.944843023620062	0.653756214499795	0.45915247713181795	gaze	children
153	0.9402668791722285	0.9808564101821188	0.5610405642813807	0.728523537569397	gaze	children
154	0.936914531210141	0.9997319854940464	0.46549503953256427	0.5392226835381183	gaze	children
155	0.95094481954118	0.9980366050791558	0.5409215621920872	0.6680333376228993	gaze	children
156	0.9505965350042066	1.0190055161539604	0.7243774087511676	0.9845309843283564	gaze	children
157	0.9594929612387901	1.0190653157334952	0.8092501292531975	0.8989827419983187	gaze	children
158	0.9591697561416648	1.031237922858207	1.0556313608617771	0.9386843422162626	gaze	children
159	0.9716028731799926	1.0380373564349956	1.4519725639262184	0.855921373153012	gaze	children
160	0.9924441989672537	1.0295448694531064	0.5512136916524852	0.7281136719492141	gaze	children
161	0.9784306907759677	1.0366553167428936	0.3696120340159588	0.2632386991015474	gaze	children
162	1.026029227602606	0.9475288902110174	0.8574077216785126	0.35483676904709005	gaze	children
163	1.020615736094467	0.9963945646984464	0.6150058204098384	0.4831244952225273	gaze	children
164	1.0280210909811411	0.9555090777138482	0.9428576570722423	0.6285001533297647	gaze	children
165	0.9930428434118362	0.9652267318451616	0.5348160196111724	0.8335154535257745	gaze	children
166	0.9511700279042741	0.9538411631779549	0.5223368954907275	0.5046022636229901	gaze	children
167	0.9699091251085384	0.9575182246107518	0.19839345191273355	0.3888489897309792	gaze	children
168	0.9764930480427347	0.9574340453155364	0.37583215424482974	0.5948813552491001	gaze	children
169	1.0084839368250045	0.9347280740705681	0.47622940010760756	0.5608322724706055	gaze	children
170	1.010493289569297	0.9276791720069067	0.31828544724421926	0.6746423816279719	gaze	children
171	1.0153377404632165	0.959509002847948	0.3723866894738357	0.5572777746052632	gaze	children
172	1.001247862217686	0.9556331404465094	0.3622742000670286	0.5879851337335484	gaze	children
173	0.9987408622563813	0.9882228169149743	0.2283859629881469	0.5225567831513699	gaze	children
174	0.9778261939924223	0.965310114377059	0.5526238670233642	0.3150523995509446	gaze	children
175	0.9821253098578471	0.9636228443318594	0.36452388279958914	0.5357885047214848	gaze	children
176	0.9749361077836809	0.9467200274966765	0.526689572640521	0.8648581987351022	gaze	children
177	1.0010755227849117	1.0120687528032455	0.5805791673804257	0.5538150714663652	gaze	children
178	1.0036911292765194	1.0113130666307948	0.671360818954292	0.6104430215017318	gaze	children
179	1.037950416246615	1.0139186859987759	0.6864167087868708	0.6111344315994057	gaze	children
180	1.03985010438764	0.9965544273803144	0.7234811060656794	0.3508151268762364	gaze	children
181	1.0372177880302338	1.0127950763860754	0.6000651008953056	0.4769678263315588	gaze	children
182	1.0279800359844846	1.0017113454943654	0.5857648374771487	0.7284878890282852	gaze	children
183	1.0519512721294906	0.992262036276159	0.5073016642622286	0.6408874881494051	gaze	children
184	1.0599374793686769	0.9379832511733981	0.5604065961874849	0.5823147039543898	gaze	children
185	1.076854594695652	0.9888828002370518	0.6132746521551857	0.5960428610056268	gaze	children
186	1.0555786296558298	0.9579229036383758	0.5620995584890334	0.4712256469136015	gaze	children
187	1.0584379620703834	0.9813386120532088	0.6411783501376421	0.593824206737948	gaze	children
188	1.049884025737729	0.998854258526656	0.7388044155748267	0.8240371910352597	gaze	children
189	1.0092360264830698	1.0240072420541435	0.8573173991392651	0.5321855474555355	gaze	children
190	1.0243630558768078	1.0525090899545093	0.5899769537267902	0.6777919341507521	gaze	children
191	1.0430238090183204	1.0455471828401235	0.4772518991092988	0.5522992709790683	gaze	children
192	1.045514719161665	1.0448987829712706	0.7077241202264775	0.6736537218205559	gaze	children
193	1.0349175896769987	0.974621485623032	0.35803208071243225	0.5306404804860129	gaze	children
194	0.9998796157439628	0.9810951211523848	0.5864612747369136	0.6442045405244773	gaze	children
195	1.0348175658677177	1.0234748680213397	0.6830089634055554	0.6472481148976028	gaze	children
196	1.0393621820877843	0.9842932519953739	0.6406901614361231	0.6296609977459949	gaze	children
197	1.011415018334972	0.9850188825582312	0.6515977533799071	0.7888706151337324	gaze	children
198	1.0036990648336857	0.9511996173110179	0.8553190821589328	0.552596052366045	gaze	children
199	0.9967174382499541	0.9595335604901268	0.5649988613065202	0.6785460153284781	gaze	children
200	0.9968516614587006	0.9928191591599832	0.6497883994156273	0.677958532875635	gaze	children
201	0.9995784250102119	0.971354886591422	0.6747403992310457	0.44824864125042607	gaze	children
202	0.9910173906585391	0.9699345492348691	0.7099442371251858	0.570295417467177	gaze	children
203	0.9996003282222058	0.9733235402256099	0.6355783973084556	0.509539821421083	gaze	children
204	0.991670673002607	0.9528752605173281	0.7727816387143225	0.5751405236989041	gaze	children
205	0.9808107177258816	0.9645057089939008	0.6774632477021683	0.8161656474532408	gaze	children
206	0.9630133459085486	0.9351341007099707	0.7861732431700852	0.597986077677534	gaze	children
207	0.9563329935205936	0.9470112289995428	0.5639390247097431	0.7830594369595453	gaze	children
208	0.9562586194350903	0.9513769019561283	0.8556651695887121	0.8279493310943816	gaze	children
209	0.9635933091594464	0.9596327562449692	0.42686484783346834	0.5819603961064296	gaze	children
210	0.9660454314160765	0.9256094617896609	0.6357374551567346	0.5941166577204464	gaze	children
211	0.9565097528859627	0.9448040121915547	0.6538786098751596	0.5043685805829636	gaze	children
212	0.9762493139013068	0.9280692333318643	0.6954877131861683	0.7447736566003305	gaze	children
213	0.9909469357204459	0.9540619841270772	0.6223683331939978	0.6872526290427702	gaze	children
214	1.0044292242245465	0.9101140014752257	0.6943361607948633	0.8122777788084496	gaze	children
215	1.0033938243865776	0.913483743741072	0.7127599073508356	0.4013773253088432	gaze	children
216	1.004307821046091	0.9430385360902706	0.7749862351589906	0.42118391019415774	gaze	children
217	1.0005747426716685	0.9283854725797104	0.5426329084566984	0.5950841874187158	gaze	children
218	0.9726775969657475	0.9234901586433866	0.5147528677343397	0.613692886639501	gaze	children
219	0.9825855184461088	0.8964865110543924	0.4730431400678022	0.352672451684803	gaze	children
220	0.965402148195144	0.9458335580442185	0.5444846964363603	0.7692760361162654	gaze	children
221	0.9810663376621638	0.9264797785874777	0.5997230394656831	0.8642811335582278	gaze	children
222	0.9757155780335532	0.9298361771445969	0.4656654976353405	0.5550913975015023	gaze	children
223	0.9613157334250729	0.9278860780049257	0.8192238159881235	0.5629655647136607	gaze	children
224	0.9745866396608324	0.9277829540034149	0.8862096872410334	0.3629013372651364	gaze	children
225	1.0009898654059568	0.9196550189295842	0.7370774544661177	0.5033828265951368	gaze	children
226	0.9643629668884315	0.922858555992311	0.482123882038928	0.6480547688552121	gaze	children
227	0.9262927860718602	0.9247576780939779	0.5722556223076867	0.7404493973276489	gaze	children
228	0.9596352027251804	0.9480862783568971	0.5663384405812361	0.820971480133015	gaze	children
229	1.0027590902981744	0.9730281945443058	0.5208933674015369	0.6418061508042763	gaze	children
230	0.9446307243978448	0.9679326323742032	0.9097066036493762	0.7438586100300913	gaze	children
231	0.9302381153187991	0.9560209504218975	0.737401224593232	0.7548039614732608	gaze	children
232	0.9264528585928097	0.9578444324214253	0.499033692123441	0.7029041973966402	gaze	children
233	0.9686567809371787	1.0028615138586794	0.6589432609601871	0.7277059803753111	gaze	children
234	0.9626130704884688	0.9669812562449611	0.5298566400182108	0.6819908018044908	gaze	children
235	0.9931747452524605	0.9665697818206407	0.6551779342637567	0.8454539929277556	gaze	children
236	0.9971768272457966	0.9756069209909597	0.5731343669958096	0.6088941061473698	gaze	children
237	0.9956435804081732	0.982599860019835	0.6562848250533598	0.7178911769638178	gaze	children
238	0.9977948284211511	0.9788755155100842	0.34519232021352264	0.47149007560797207	gaze	children
239	1.013599974331003	1.0191074823055215	0.3997415488926033	0.5325653876341454	gaze	children
240	1.0154066738999126	1.0186099356126972	0.46116575528771453	0.7052172527573619	gaze	children
241	1.0104863132101602	1.0215155675709153	0.4041648070554289	0.34780343927634816	gaze	children
242	1.0089086335658497	1.0394749884557297	0.6031876335871629	0.5622395414981386	gaze	children
243	1.0473438574982683	1.0055873976797043	0.501183051949023	0.5416376048395957	gaze	children
244	1.0618997800932362	1.0044587192654033	0.8490627544812749	0.5984782028899647	gaze	children
245	0.987307258546407	0.9742850221709428	0.6993571659947723	0.6168788626275608	gaze	children
246	1.0565471869135534	1.0139350102513247	0.9182510225176057	0.7580935557553029	gaze	children
247	1.0673248816539416	1.0182675060073678	1.0648288556603767	0.951407283223833	gaze	children
248	1.051464965718414	1.0196125754603083	0.8351437756420397	0.6570721308042096	gaze	children
249	1.0596338190635097	0.9731290549211815	0.8908119958515455	0.615585359332971	gaze	children
250	1.045757407920943	0.9859747000193894	0.6373962006745152	0.5178646483721978	gaze	children
251	0.9863777510431889	0.9739209898305379	0.7593545958985636	0.5251793045439609	gaze	children
252	0.9708136679396223	0.9670206598103809	0.47578651148428897	0.7111580759123478	gaze	children
253	0.9340473357126907	1.012821951494666	0.30578320708594214	0.8959953209009419	gaze	children
254	0.9732210616649347	1.0163095230617125	0.4977677787351765	0.8299794699799256	gaze	children
255	0.9536475636437391	1.0066116201042472	0.5535998959031093	0.666795355894905	gaze	children
256	0.954243096835621	1.003641905922206	0.7442464089663299	0.7313537961442568	gaze	children
257	0.9799774268354228	0.9946891126488596	0.9309476880290317	0.525080426567506	gaze	children
258	0.9741843809326336	0.9868777565058806	0.9066492213679226	0.8554828196300005	gaze	children
259	1.0245362149653572	0.9814109208357062	0.906704043428192	0.85272928108474	gaze	children
260	1.0128308120803988	0.942598280175922	0.7431335310048767	0.7584445920895433	gaze	children
261	1.0123391496429561	0.9415355432823055	0.6458549217231343	0.4604056226994314	gaze	children
262	1.0280415980561597	0.9557501627126246	0.5113070731534395	0.5372561453850395	gaze	children
263	1.0215166315990847	0.9791931997663992	0.4406567419166294	0.29296810747666363	gaze	children
264	1.022097331546729	0.9180887115976443	0.692366656960547	0.3942106155898308	gaze	children
265	0.9993219383226175	0.9557387557114712	0.7304136132474426	0.47014999699716686	gaze	children
266	1.0039241075851888	0.8607985254513142	0.7868861647836911	0.4965955442209144	gaze	children
267	1.0152169134026825	0.8979770790319686	0.7430954071067251	0.762671095887721	gaze	children
268	1.0083086825188903	0.9623516743436621	0.8026087404288317	0.6563552988455172	gaze	children
269	1.031857816162988	0.9835868354645897	1.005391408770217	0.7541347236554314	gaze	children
270	0.994069044223508	0.9663872401961549	0.9743247800986337	0.42953750908053995	gaze	children
271	0.965850728839946	0.9697266872658367	0.7675120337570244	0.8196093833443472	gaze	children
272	0.9720769812505062	0.9851667609296297	0.6035608132165904	0.7411358222238953	gaze	children
273	0.9651668423855775	0.9689419036933873	0.4438235186439724	0.7215820455854085	gaze	children
274	0.9850783883000596	1.0163983581841074	0.5245912382125097	0.36559207974204033	gaze	children
275	0.9787652517118501	0.9833716485256623	0.8139225734927072	0.6114322465967956	gaze	children
276	1.0077506000749872	0.979602242721611	0.6826772432530174	0.7678867142719119	gaze	children
277	1.0318930566522293	0.9758886475567313	0.44553787239179055	0.9909670950926625	gaze	children
278	0.9937402041798467	1.002516654875635	0.38862056491274943	0.7850288494993488	gaze	children
279	0.9941528323139686	0.9791651716805457	0.38557262344144244	1.3090525046321064	gaze	children
280	1.0016844757702306	1.0104259181783608	0.636527231645155	0.8574837737143931	gaze	children
281	1.0037991623102882	0.9933273863125223	0.5639653977538502	0.853013858668719	gaze	children
282	0.9979564647031831	0.996445307126811	0.6293984228760495	1.0516967127235968	gaze	children
283	0.9845947538881037	1.0035274053345276	0.5659545758710366	0.8785227040715011	gaze	children
284	0.9448385124123202	0.9741717460739905	0.5597607193481634	0.7020852526323248	gaze	children
285	0.9686894439930631	1.0210714596443098	0.4027503168154164	0.952933713267279	gaze	children
286	1.0034639544391808	0.9647516363696895	0.292209961209043	0.612536387165948	gaze	children
287	1.0162272826476118	0.960042535760255	0.6000241899114253	0.7021078820255663	gaze	children
288	0.9857552035687261	1.019524744902841	0.6146786632449575	0.7721602016198914	gaze	children
289	0.9795943589062764	0.98346027789382	0.9276479978393903	0.6790492693274374	gaze	children
290	1.0339498971981418	0.9930348111821754	0.788223279399874	0.6977739140260986	gaze	children
291	1.0295314720370765	1.0009081552879648	0.6724004560080571	0.8871833413771313	gaze	children
292	1.0362322805127082	1.0071188765086283	0.8091751282103468	1.1434145972160539	gaze	children
293	1.054503588570312	0.9946512963208978	0.7039004865884376	0.9690955202901089	gaze	children
294	1.0251202433607935	0.9926407168479563	0.7449115273475946	0.6452303176009915	gaze	children
295	1.0206566864212452	0.9738442094802627	0.7224954178378677	1.0001919599045768	gaze	children
296	1.0318420080531394	0.9788449917699029	0.9182667384556491	0.9761667392675336	gaze	children
297	1.0307270734631317	0.9707967816684809	0.5058894957853347	0.5472241708847727	gaze	children
298	1.0107368824164438	0.969501550268455	0.5063918221327091	0.7524912231194412	gaze	children
299	1.0135305163784856	1.0005853253805153	0.5507608388670208	0.5153039845266391	gaze	children
300	1.0233839794394426	1.0008516270840013	0.7818232502811306	0.6324760540063764	gaze	children
301	1.019088224616746	0.9698561106501847	0.7448690899926004	0.7427001853025829	gaze	children
302	1.0027139900507385	0.9783999990333972	0.8987558550870154	0.7502421281190284	gaze	children
303	1.0162045427237614	0.9804904495707566	0.6970054710511113	0.3830176407270655	gaze	children
304	1.0341342687761497	0.9801254592300287	0.6803517199578379	0.5781125646517777	gaze	children
305	1.0351824129193146	0.9639836669043281	0.5133062072718068	0.6403323775162665	gaze	children
306	1.0399436459775373	0.9822415671391205	0.5796253585133615	0.5223092039650733	gaze	children
307	1.0521752666653745	0.97410187024792	0.6456736860641453	0.7747708795946376	gaze	children
308	1.0442433721729005	1.0036374427556705	0.6217083601299115	0.36344673230803637	gaze	children
309	0.9853106154151763	0.9543530325315985	0.3989886683401746	0.48131639672746773	gaze	children
310	0.9880115641374427	0.9704773123776983	0.5525514466966758	0.6701992846913485	gaze	children
311	0.9747475135204893	0.983101114045796	0.594600432183343	0.7014640646089729	gaze	children
312	1.001753557913747	0.9981529098053339	0.47278884706444313	0.765864648300435	gaze	children
313	0.9881557283737961	0.9902607931732335	0.5942666197797468	0.7986749082163656	gaze	children
314	0.9639207290458971	0.9878651261584349	0.5447513953524087	0.5540700113286601	gaze	children
315	0.9441898142901374	0.9762964055405523	0.49138773748868203	0.5784742470989103	gaze	children
316	0.980861630288837	1.004087302209947	0.4741459638532938	0.6560945930286431	gaze	children
317	1.0424590058868726	0.9955312302770712	0.5418547965112024	0.2796601062844162	gaze	children
318	1.028244322084105	0.9391968390605636	0.5114726318298531	0.3718154246311525	gaze	children
319	1.0298846080449153	0.9490361541412006	0.7317877869697877	0.6123528961685063	gaze	children
