	a(clear)	a(noise)	v(clear)	v(noise)	experiment	age_code
65	1.0519000118832234	1.4109010756254052	0.6143083544560538	0.5619725884208199	noise	children
66	0.9895051499813251	1.32473575970785	0.5548516361761664	0.618088530943049	noise	children
67	0.9417726997399516	1.1698677830170296	0.5922795648351821	0.6259963635134341	noise	children
68	0.9255842241072494	1.2317460967865617	0.7238375689736478	0.6673175232326749	noise	children
69	0.9191341821107666	1.2170403063617508	0.7353976189691034	0.6285129026685667	noise	children
70	0.9672572260354664	1.2502355004151235	0.7110575993377832	0.5013050935790986	noise	children
71	0.9476993706869803	1.2451334387473811	0.711027626156786	0.5776298081354437	noise	children
72	0.9766566515215473	1.3865309615027828	0.6351189896093202	0.5706677124575178	noise	children
73	1.0439333848603098	1.3377256437063836	0.5203596958928898	0.6290220968640234	noise	children
74	1.0020050242938945	1.3320031961619596	0.6204308130721314	0.7043781101448247	noise	children
75	1.0381546725652577	1.3393785365278417	0.5527011540649871	0.7584543333022886	noise	children
76	1.0350599711257753	1.2065324670701132	0.455500024525764	0.8242409176074241	noise	children
77	1.0169939727672217	1.224257425562628	0.3523814709112177	0.7351681696194683	noise	children
78	0.9393494675091826	1.3857823164862322	0.2866929065053371	0.6516597144980943	noise	children
79	0.9580434067816667	1.3511724408624395	0.47629437298206795	0.6981811107888924	noise	children
80	0.8765429004889591	1.402728259259257	0.7222118923512495	0.7267725284246063	noise	children
81	0.903725491859773	1.4178064280575895	0.737987781535613	0.35375805452556697	noise	children
82	0.8847009568271376	1.3184773407891177	0.7086223675431372	0.46746429040326254	noise	children
83	0.9177253748611027	1.2870097945332137	0.6335626730740666	0.5624324733521485	noise	children
84	0.9387872726311706	1.3095955661148324	0.6082191940719346	0.4922953233551596	noise	children
85	0.9677910720907952	1.2133473770290155	0.5529254390762438	0.6654310522674548	noise	children
86	0.8341768043503988	1.234965378650581	0.4463550425370692	0.5767923737549354	noise	children
87	0.9048001235195272	1.3229732981558855	0.37574924631480566	0.47181804352931905	noise	children
88	0.9918599796787525	1.3589549815733344	0.3223017936014675	0.5281456931815427	noise	children
89	1.031157973648221	1.2464520920143707	0.484854138038255	0.6395521544754704	noise	children
90	0.9826908929134377	1.2200998803761645	0.5789968410263533	0.6075981584826156	noise	children
91	0.9604943111858507	1.2409450644323183	0.7852059545662102	0.7198287209519025	noise	children
92	1.0884593371967548	1.2343584166986388	0.9321233160780045	0.6644199877692724	noise	children
93	1.0743919792419396	1.2754675848006143	0.6848946918625195	0.7861394886344699	noise	children
94	1.0576032991331568	1.2323421888456894	0.6863447271901585	0.7023537046022604	noise	children
95	1.1071572044962044	1.221259676006449	0.4615343982699216	0.6501114139873854	noise	children
96	1.0046000507842912	1.2419699175329038	0.5136163667870802	0.6460712895304619	noise	children
97	0.9981912752282861	1.2577445228696462	0.4664506719983833	0.7198873993561651	noise	children
98	1.0300841805040086	1.2724764776098827	0.22468075464536985	0.8104240645803715	noise	children
99	0.9399247196505071	1.3127157071867168	0.41467860403894075	0.533164538886935	noise	children
100	0.9831046794314316	1.309695380122672	0.627375880219744	0.5879174811951771	noise	children
101	1.0196460611086722	1.2822527430694546	0.4988484778652847	0.5106474927180504	noise	children
102	1.078149317144398	1.2210036136476077	0.40296127232175216	0.4454710096268164	noise	children
103	1.0844288293548108	1.2496009069325356	0.715715962121946	0.6343144966897659	noise	children
104	1.0531669782606605	1.2972703124513079	0.6993210519829001	0.6399577943587096	noise	children
105	1.0930566115842777	1.3170031925711996	0.6399422620890025	0.43712762461031746	noise	children
106	1.0899964507336835	1.3108343789520367	0.5711228232755106	0.4860940060691416	noise	children
107	1.0773244263858077	1.3272226789936612	0.5568722740111971	0.6136634200806615	noise	children
108	1.048764815540939	1.3012246371726166	0.6876814115445962	0.5970957926651409	noise	children
109	1.1810332814054514	1.2956557335147556	1.089098803050628	0.5476959249080873	noise	children
110	1.1518104856955012	1.297505593350293	0.6977298835618069	0.5631412625603762	noise	children
111	1.0926790928655676	1.3213286223236802	0.36567416837082434	0.5858773437012588	noise	children
112	1.0782329097035228	1.2838689741207998	0.3676247043581929	0.35082515649984475	noise	children
113	1.175256829716825	1.3576201182821286	0.89754024685466	0.6793275777067114	noise	children
114	1.1487678860159154	1.3305146219116746	0.9023018994891606	0.7290948393990946	noise	children
115	1.112890454078285	1.327511325856611	0.7140538444696252	0.41644163195511974	noise	children
116	1.074108645024428	1.2854096946522033	0.6848676561485629	0.6736663336618562	noise	children
117	0.9904903217263932	1.3191984986597256	0.8288236296075913	0.6196952099461754	noise	children
118	0.9929012003348017	1.2640478424212576	0.6467517982529244	0.5387067353122748	noise	children
119	0.9805713894357427	1.2993280178661535	0.6654924729715903	0.6447347258355107	noise	children
120	0.9416338029388328	1.2279454250312383	0.5772772534120096	0.6310370486859178	noise	children
121	0.9903598154846764	1.3330178037833533	0.6665052776030826	0.5908084624184426	noise	children
122	0.9992036921247436	1.2966517355436886	0.534346672783642	0.5056096631100346	noise	children
123	0.9577216202754537	1.1544601803367358	0.368201773506963	0.6467873526245695	noise	children
124	1.0629702491858117	1.204717939224092	0.26756286631095794	0.613217812584936	noise	children
125	1.0619789999068796	1.210554741217746	0.3954223595803169	0.6341904567297483	noise	children
126	1.0358471950453727	1.2517335695907201	0.7225723092599972	0.7165646677120359	noise	children
127	1.0049856032488833	1.234958715151471	0.40208498689748695	0.575088657940318	noise	children
128	1.0459987037762395	1.2170555000663874	0.3706181371004899	0.6812479615095064	noise	children
129	1.1289516424747477	1.1676812472275566	0.48066580671109965	0.7314416231599015	noise	children
130	1.145515681919109	1.2255346456729306	0.5291784429717766	0.586751449310817	noise	children
131	1.0699467992825151	1.2920337808433118	0.5649528203594358	0.6089096427434488	noise	children
132	1.0875375961255414	1.24720930557001	0.7193456145298595	0.5642521460353092	noise	children
133	1.0776482666359894	1.2631994222885903	0.7434144454656881	0.15530203964496236	noise	children
134	1.0404356411165536	1.1403521585147072	0.5448190228008105	0.28243024603701894	noise	children
135	1.0812671287456552	1.3790231888329276	0.5265702716252286	0.7644614209517531	noise	children
136	1.051066537904977	1.3177598204588712	0.6249523433787381	0.9590507298566784	noise	children
137	1.1180059889490186	1.3183889284530692	1.1960439302024088	0.47770468474019095	noise	children
138	1.0300712872930713	1.3324334236270987	1.08774192148542	0.5916970471810727	noise	children
139	1.0553396826576296	1.2939080107783232	0.9031307574069045	0.3963567150438607	noise	children
140	1.076051560976516	1.3740356408027676	0.529496269090709	0.6147476677594621	noise	children
141	1.0497986024102368	1.3527322806149684	0.6245111527536027	0.8135655785453606	noise	children
142	1.0275677120772853	1.3384447107002522	0.42057334950988823	0.6315637697722019	noise	children
143	1.056609916048953	1.109210001808003	0.5758919243636478	0.30289374756179693	noise	children
144	0.9029780833239431	1.2267038650859599	0.41585687940566074	0.3725121884982487	noise	children
145	0.957091802820297	1.3864169342225274	0.1076028180652654	0.6089463703564685	noise	children
146	1.013862566192808	1.3503453654907305	0.2712380145632729	0.6568303316091292	noise	children
147	1.0021781790490936	1.3922675720698663	0.49430777346719695	0.6264719315779524	noise	children
148	0.9151187962567922	1.375306256294206	0.46827682618201677	0.5107177914984894	noise	children
149	0.8777070829264417	1.2530788425225843	0.7305857015308823	0.6307512795198259	noise	children
150	0.9049104395684883	1.2736391962880558	0.7003407319980836	0.6951436140690034	noise	children
151	1.0303728556297045	1.34619023252502	0.6798979105067119	0.6158029428819064	noise	children
152	0.9384693047449335	1.3188157479109497	0.668997604923826	0.5297849634145646	noise	children
153	0.9837068682596204	1.2720237280725228	0.4437489766049613	0.5671252497499563	noise	children
154	1.0061718693889827	1.2970115080536126	0.5512320657889782	0.5834165497512569	noise	children
155	1.0137878640446898	1.3274003487501103	0.5589898572341949	0.6259050674393158	noise	children
156	1.0473493672283136	1.35002563798457	0.7003255010377363	0.7486167190367874	noise	children
157	1.0158788402705532	1.3658104687746817	0.5927582161561236	0.6819405833320108	noise	children
158	0.9973124760625761	1.3573462808934942	0.6516946411750074	0.44338688552893357	noise	children
159	0.9600559251368659	1.28261903140356	0.5445122283361119	0.5176806765201852	noise	children
160	1.0590591537053684	1.2862540665363902	0.5508552758509941	0.8412802095891221	noise	children
161	1.0310653365974611	1.2615795654035362	0.749312375240146	0.58666255562157	noise	children
162	1.0034654087158674	1.294894330787015	0.789143190803542	0.5940169289009456	noise	children
163	1.048384242738573	1.2315826708138733	0.7702934958140251	0.566057082462794	noise	children
164	1.0544511055112147	1.2916311209931295	0.5538742684409409	0.81798426270591	noise	children
165	1.0665238021654968	1.266534665678777	0.46651367540304756	0.6511158355238962	noise	children
166	1.0218759840174902	1.2566428867087418	0.5707167747590807	0.5977195879551727	noise	children
167	1.0841401190908813	1.2340113158666826	0.6545722107996389	0.5625553092815396	noise	children
168	1.1183954728457053	1.3392337202949591	0.703100640436648	0.4910960009234008	noise	children
169	1.0874813650701722	1.2772252104551811	0.7784256559471288	0.4252736271014504	noise	children
170	0.9896047572466711	1.3428523711053522	0.5945481738783825	0.5339752419922092	noise	children
171	0.9894786795633866	1.2786382597830823	0.573338403485382	0.8493618031072984	noise	children
172	1.103069691236662	1.2835137349340302	0.4314299789958408	0.5927998648369481	noise	children
173	1.0432872207474702	1.2541149097218636	0.3888977627351494	0.5583116534558266	noise	children
174	1.0398503020311298	1.3122116552274519	0.49199597956448166	0.620577366316327	noise	children
175	0.9974411572017902	1.2356825952651518	0.6579079143752646	0.48788958202721916	noise	children
176	0.9644520329274294	1.299002047485311	0.7860024295069856	0.3898331034562942	noise	children
177	1.0338911590403077	1.2845972279574902	0.7399910101182485	0.6688335026537535	noise	children
178	1.0276957626318388	1.289222125536683	0.8835194706260324	0.6141786009022321	noise	children
179	1.0495922737166579	1.3124872090342818	0.8253490987586828	0.5387201062710197	noise	children
180	1.0929800008555026	1.3121379533374724	0.7906645474566927	0.5074393427594694	noise	children
181	1.0929542205719445	1.1989980226961605	0.8301101960149468	0.6328737072291564	noise	children
182	0.9502854270080947	1.225023902582497	0.7780555051616014	0.39389059059197296	noise	children
183	1.0177998239221657	1.1929569255196324	0.828318810609809	0.6864504086260711	noise	children
184	1.017679092459553	1.2152764872466892	0.5761963545452229	0.5718981031620507	noise	children
185	1.0572949737948076	1.2394368428247833	0.5297377730828302	0.7701066194846751	noise	children
186	1.0279190580454038	1.2706337986485936	0.91579932557617	0.5993766255820607	noise	children
187	1.0437736660890529	1.3473383109952861	0.8480873991162685	0.5268661620606756	noise	children
188	0.983709112739774	1.2388732558424707	0.7927861844307521	0.6499906313623788	noise	children
189	1.0735987824345161	1.1413489700454078	0.8196271777242801	0.4600525742992928	noise	children
190	1.0456310148863905	1.3911696746801938	0.7167566536595555	0.9492546200546181	noise	children
191	1.08557740300995	1.2669783883944632	0.522717365573868	0.733273416671101	noise	children
192	1.0999314028366753	1.2585975272271785	0.5418738477147039	0.6479439268785369	noise	children
193	1.0934203180424495	1.253338675440298	0.5299377554282024	0.7682150151507305	noise	children
194	1.0920929164143154	1.3078484748263552	0.46022937418252274	0.6199144683461982	noise	children
195	1.0606043738745004	1.283485577434935	0.6187257166879324	0.7810209593918984	noise	children
196	1.0357958948831394	1.2953292331695505	0.45760722399239573	0.553101328795655	noise	children
197	1.016373880448602	1.3322963105315626	0.4051761704712133	0.5881172020461952	noise	children
198	1.0584227457280113	1.3701862794391075	0.5051166281284869	0.6930891417119455	noise	children
199	1.0788567286721487	1.356274200017942	0.6199427643017359	0.7522126753284188	noise	children
200	1.0702070179905359	1.3127119549755013	0.7751977105392557	0.5984874969395204	noise	children
201	1.1142275174582044	1.2797092638433263	0.7198977364668613	0.5540308768706789	noise	children
202	1.054720377494398	1.2723430565116052	0.6123399364198322	0.5128872420910657	noise	children
203	0.9943390782785768	1.2412758769238463	0.7616922978708978	0.4429450042529006	noise	children
204	1.0204560782836858	1.161964167013512	0.9037443805573184	0.5049270090360304	noise	children
205	0.9943595266090608	1.1496122225317822	0.8309457674619325	0.6931831415095049	noise	children
206	1.0384249778306114	1.2086880282143346	0.5811264112368226	0.6504398211516598	noise	children
207	1.1101632468010898	1.1794177159954717	0.46986647876964666	0.5737973869415355	noise	children
208	1.0754180160051858	1.2564175202251486	0.4044913550919811	0.558856186269075	noise	children
209	1.0395553481690716	1.2764351382338806	0.732713495141662	0.40071248916294877	noise	children
210	1.1665230868959942	1.23322805277943	0.4341554686864722	0.18744267413881638	noise	children
211	1.0998731033107951	1.2010630209334061	0.49342667779635907	0.30812919115535203	noise	children
212	1.0869069238595743	1.208631620431701	0.4942123389729821	0.42672089324819334	noise	children
213	1.100820699967401	1.1954811095599633	0.6984499766367557	0.42196225010986	noise	children
214	1.034215159669523	1.1919723663319821	0.6888279372868705	0.5227322115152889	noise	children
215	1.0852272429838488	1.1932543766881305	0.6256332011172716	0.6112480551802996	noise	children
216	1.1531688155773285	1.1929954825157338	0.7684658719981199	0.46452356887854035	noise	children
217	1.0468246863504924	1.1925882254192408	0.7663691755403482	0.5044474211174305	noise	children
218	1.0512742879837067	1.1926588891599372	0.5306874509644048	0.44253893872050987	noise	children
219	1.0118638218744187	1.2579096349144405	0.5503730360666277	0.590792489658379	noise	children
220	1.0071199013342906	1.286000295613844	0.6123577827131551	0.4252409921369422	noise	children
221	1.0216657994969611	1.2535265075693909	0.6421604177076313	0.5878178268910642	noise	children
222	0.9770218753538974	1.324894942912522	0.7851529072792274	0.4557543519963897	noise	children
223	1.0222719055232925	1.281565460036756	0.7015751796431059	0.5164189237151743	noise	children
224	0.9955913085530693	1.332018672770098	0.749475956267866	0.4464126568250135	noise	children
225	1.0196756177622406	1.1875264301343789	0.7958684894522099	0.5432232740630593	noise	children
226	0.9567311260883663	1.3001033463770648	0.7916060173305355	0.42781852576038004	noise	children
227	0.9421991603890695	1.259320724942678	0.568456849155477	0.5981451122020975	noise	children
228	1.0481310257400447	1.293714718400724	0.5378826396752562	0.5321354443775616	noise	children
229	0.8895110873555376	1.3297005922111653	0.6424994119421875	0.717947980653632	noise	children
230	0.9094986106568406	1.3250312868102883	0.5639751269611394	0.4557244413192394	noise	children
231	0.9264084420195696	1.3010733292821033	0.4391807655918086	0.5486827667902715	noise	children
232	0.9786823849886067	1.3377249908945763	0.823859645025002	0.45467610599548003	noise	children
233	0.9757892732947212	1.2677044797286414	0.44641222803102426	0.492448695052106	noise	children
234	0.960901703437693	1.2349086969332257	0.41264804895383544	0.5804830047749665	noise	children
235	1.0366113751690416	1.2072774635860892	0.4301037471506616	0.6161033040826467	noise	children
236	1.0462358349439809	1.2084322593491061	0.47894817675182794	0.4858016663000845	noise	children
237	0.9996725273295413	1.3979423243593323	0.24027829028929293	0.47794062753989514	noise	children
238	0.9994732717478564	1.3412252779567329	0.33042562636189765	0.5109702422118365	noise	children
239	0.9443762431123873	1.2975373407760502	0.4091673665311819	0.3832134198892782	noise	children
240	0.9670262161171437	1.3698209764358091	0.5423026697484558	0.6179548982252311	noise	children
241	0.9442171343124395	1.3303442719785779	0.40778285311465645	0.6664010728749491	noise	children
242	0.94149273821427	1.2580020185444096	0.4321406205373645	0.791147504762802	noise	children
243	0.944736134181246	1.2728476417734769	0.5111801223331243	0.5124977797087752	noise	children
244	0.9548178535669989	1.2361113010946796	0.5385431688312291	0.7262066450012394	noise	children
245	0.9601887337844597	1.3017997595135142	0.4617049791176192	0.5864917525780742	noise	children
246	0.9738118571639529	1.3362412393935232	0.6357556226339307	0.5071828962150509	noise	children
247	1.0195380514225034	1.276806180124942	0.5721767316039176	0.5481317917685062	noise	children
248	1.0541027720448728	1.2811938977484338	0.5508309918850107	0.589371775372375	noise	children
249	1.1186452504531745	1.255752114527537	0.6275383705701346	0.5040879377416986	noise	children
250	1.1176891788783077	1.2225904777993633	0.794741478187243	0.6160716627461317	noise	children
251	1.0704442179169025	1.2956589319064986	0.7368913120178883	0.6946374648510923	noise	children
252	0.9965041281496103	1.2659704387927821	0.6100381472826668	0.6340257857063913	noise	children
253	1.0309322130360783	1.2979639430654817	0.6818010471103302	0.8326661329933945	noise	children
254	1.0182192841782465	1.252224148827112	0.3544656787702525	0.4119793635438673	noise	children
255	1.0060149196837447	1.292205763921487	0.3434356397750379	0.681273217004879	noise	children
256	0.985952800671622	1.3003168263518778	0.46913383066583786	0.5231030775450404	noise	children
257	1.0241454548929418	1.2551324884438984	0.6079296740897964	0.4545931433264757	noise	children
258	1.0430282569494913	1.2238491920528356	0.755111323712896	0.6924698405632093	noise	children
259	1.0482492123656186	1.2422814361404737	0.6665684545215829	0.4735637842332595	noise	children
260	1.0528898507965239	1.3414575536104343	0.7789895719183095	0.4434382519290804	noise	children
261	1.0174881537452738	1.2592726056097683	0.7568103236543249	0.6138981202969399	noise	children
262	1.0203309709081376	1.247021464168855	0.5661518246062368	0.591644681604034	noise	children
263	1.0028984945217618	1.2337889960452686	0.731074351483971	0.6000841623810877	noise	children
264	1.027175459943841	1.2676498237423701	0.6277903009358182	0.6412353588400078	noise	children
265	1.0376825214520613	1.253504883370774	0.3470280836570906	0.4651383614387686	noise	children
266	1.053340111095575	1.2291146336937866	0.4256856021456177	0.4173639209607095	noise	children
267	1.0641697093446674	1.2247653043494926	0.7538016457004588	0.3484276710738778	noise	children
268	1.0263312217042067	1.341726426253389	0.5591601526801827	0.5613876342447389	noise	children
269	1.0190081648371065	1.3233612713557517	0.6364078053764279	0.6732275609528999	noise	children
270	1.0732793735356008	1.2704272478287624	0.7647611377108612	0.686130298377805	noise	children
271	0.9465971067002079	1.3247845297161231	0.6712074201889202	0.5018508501432651	noise	children
272	1.0804353472619335	1.375448086956579	0.8097733086479164	0.5988954144528852	noise	children
273	1.0767360867162532	1.347289482815092	0.6827755543330436	0.557894119613589	noise	children
274	0.9393299094472081	1.3234828828860756	0.5969896552824209	0.6741972573406219	noise	children
275	0.9986970929053052	1.3278058597074547	0.667836544050871	0.7031541418803297	noise	children
276	0.9428327273617364	1.3193031662618635	0.6375270106537596	0.48662172918298113	noise	children
277	0.9300179722393933	1.3660661964597807	0.7066783590253585	0.572280478241887	noise	children
278	0.8984547560323064	1.2605443940669885	0.5519846589933549	0.42390798236683436	noise	children
279	0.9907892728137213	1.2785322355511217	0.6285933010124154	0.4850813389636732	noise	children
280	0.9700932922359291	1.2890821696832722	0.6430856210298982	0.46568859056767076	noise	children
281	0.9979394276770097	1.3014476762663678	0.5741558289281368	0.7495190757213522	noise	children
282	1.0321868759236523	1.3457497861880863	0.49968502458051856	0.5043031637644816	noise	children
283	1.0722918619574313	1.1528014541216038	0.5409091317193523	0.6701293065849884	noise	children
284	1.0760675640310295	1.3944503338057364	0.43467318741115124	0.7826112931198351	noise	children
285	1.0341324239162664	1.3198317764888687	0.3227284045025761	0.670964982006809	noise	children
286	1.0286750181964677	1.3433077332212728	0.4583645650324641	0.6104831140577547	noise	children
287	1.0232071594609493	1.333568668675417	0.4361343876751504	0.5573888670524414	noise	children
288	0.916868838614701	1.3893671653647106	0.5163034181300643	0.5753561016519444	noise	children
289	1.0043358412905836	1.2602620648234915	0.5936518371250301	0.6199650835586551	noise	children
290	0.9753469531271621	1.4254286129460025	0.34763960448391595	0.4542159944577928	noise	children
291	0.9406779120550941	1.4460237284982687	0.5233593935561365	0.30663026423453865	noise	children
292	0.9660299813548041	1.243924366396339	0.47405623978382483	0.43675332656529886	noise	children
293	0.9872880384956979	1.3499180843690977	0.3176808418899491	0.5229226927300133	noise	children
294	1.1133260963802023	1.313891631786551	0.3405622454883084	0.35990171164361195	noise	children
295	1.1190839388431353	1.4362589928798184	0.31518963721139814	0.43396037653369457	noise	children
296	1.1027724017332579	1.288954437491491	0.3677132867955742	0.5098528496170074	noise	children
297	1.1508369438581423	1.3185923057748596	0.4846761673436143	0.6114053377798511	noise	children
298	1.0683323969842573	1.261850165321736	0.4486094490143011	0.505008586347986	noise	children
299	1.0758953231871666	1.2474848563964902	0.4840216880996093	0.48164899233925046	noise	children
300	1.0822575917153827	1.2805710713708647	0.5588365748911734	0.42044449893005564	noise	children
301	1.0682928284638438	1.3161197621347807	0.5695229562251588	0.48396215783966823	noise	children
302	1.0901252571138134	1.3337964856519164	0.49544101300693605	0.548827442325918	noise	children
303	1.007122361402292	1.3091497643184131	0.6029403410310368	0.6818232558347459	noise	children
304	1.0064411970191018	1.4335200385071158	0.38831565769181775	0.7681658629481503	noise	children
305	0.9678095839491045	1.309091787614357	0.33278987521031755	0.7553177396850617	noise	children
306	1.0251527132595097	1.3881449684925533	0.4533536998965053	0.8933254797026438	noise	children
307	0.9992173903922495	1.3661419659445468	0.7601402600807795	0.6258796048575904	noise	children
308	1.018433472279022	1.2929982191826892	0.6889599176501455	0.734274132936219	noise	children
309	1.0128644194029743	1.293294436093937	0.8108229754361245	0.557511844173864	noise	children
310	1.0720401330130755	1.248759045688847	0.6943945931871621	0.6964721964778955	noise	children
311	1.007112962497774	1.264249682452277	0.6060022092700014	0.7577942267415689	noise	children
312	1.0571830015924433	1.389068815184992	0.6973496122291556	0.814337827746205	noise	children
313	1.053394612829	1.2662129601408152	0.6186321546596669	0.38213551624577363	noise	children
314	0.9515327832796248	1.3055237869011234	0.42618610176153704	0.4939059116354705	noise	children
315	1.0734495709031395	1.2695890705458848	0.3858984578152429	0.6338045467027011	noise	children
316	1.106633713820749	1.2399216493123963	0.2935364818280173	0.35467444654294733	noise	children
317	0.961171199123493	1.2325106953956988	0.47157426627075305	0.5618097111033411	noise	children
318	1.0199477511656134	1.1658538532883007	0.563160919673212	0.7142606816564684	noise	children
319	1.084160207652488	1.1781999382927986	0.40273370114582124	0.6599316498310461	noise	children
320	0.9397942295267295	1.1880938512085157	0.5894480328640994	0.4795212079296248	noise	children
321	0.9586594975882308	1.258047518481393	0.5108413469407035	0.411337380202021	noise	children
322	0.9602732585721001	1.2205059422137463	0.6491080056182159	0.48070206184058484	noise	children
323	0.9690972680885936	1.2242788813929746	0.29247946384773066	0.5905325747774159	noise	children
324	0.9178572485903673	1.29261082437315	0.6115629983501367	0.7543774965022394	noise	children
325	0.9629106004543069	1.3333651609109929	0.34065195246566193	0.7392600904687984	noise	children
326	1.0580856845718083	1.2466640015230461	0.2906865300369369	0.6972263033254463	noise	children
327	1.0889039428488236	1.3275660639711264	0.3668509163198451	0.4952487415471084	noise	children
