	a(gaze_clear)	a(gaze_noise)	a(straight_ahead_clear)	a(straight_ahead_noise)	v(gaze_clear)	v(gaze_noise)	v(straight_ahead_clear)	v(straight_ahead_noise)	experiment	age_code
540	1.9239480003672609	1.6796213882093194	1.6954698570697013	1.5783465675174841	1.3198391271798686	1.6192221271090261	1.9781536941509064	1.8093511727199338	noise_gaze	adults
541	1.756050979177189	1.7025812579934816	1.5965087632453583	1.542961310906243	1.6138371825132976	1.9982995325087074	1.7464781381891352	1.9755992152726476	noise_gaze	adults
542	1.8983271361754457	1.7035135478435537	1.6773354862848309	1.5681643479345415	1.19104867328442	1.8101454742503644	2.139597263876059	1.9677186392764083	noise_gaze	adults
543	1.8078117460557523	1.806665343620174	1.6310133148878232	1.5196084230019635	1.2468976179855713	1.9576450482273224	1.8075753475613918	1.7683725781021693	noise_gaze	adults
544	1.8758179222265754	1.6678609613546982	1.5354331458545012	1.5095183130875531	1.292930138648741	1.9778967225665163	1.5942146356068354	1.9352429063534005	noise_gaze	adults
545	1.8471584032183024	1.6724944579669883	1.5084724620410754	1.6290902494832615	1.4492559649957246	1.7931643117476472	1.764701911509835	1.9722112127331415	noise_gaze	adults
546	1.868739577774315	1.6838840753043494	1.5857062948090428	1.6712508125972088	1.7286114352043225	1.7359303504316415	1.893667226563581	1.9324289578532041	noise_gaze	adults
547	1.7400716648002958	2.1078595819086705	1.598185614260644	1.6496475093863177	1.1920190707362954	1.4891032130788853	1.7802155813028113	1.807084315305628	noise_gaze	adults
548	1.9478829444907948	1.7077016519060542	1.6669560023507506	1.5869732319612166	1.2301884322003325	1.755592299215846	1.7131321665071546	1.586635787915376	noise_gaze	adults
549	1.8980890401772423	1.9429416096189658	1.666880814451957	1.5567234140770108	1.3051763797609082	1.517567995601425	1.7967796718650828	2.095765952145945	noise_gaze	adults
550	1.9385669276946667	1.891353203532708	1.8000642924684735	1.5477077116143376	1.539344456618346	1.7072224283539243	1.8773754002766267	1.921287353392812	noise_gaze	adults
551	1.8482797578144856	1.8636355605598318	1.803574039226878	1.565253586259362	1.5649576512615284	1.687574310211152	1.784894737136427	1.5926093553225564	noise_gaze	adults
552	1.9671532698007508	1.8142435434447726	1.6443701931546308	1.5588960102255127	1.629919292230178	1.931143922924943	1.913041645592678	2.130314485408869	noise_gaze	adults
553	1.8708677802061249	1.8874555122492822	1.6266559282459732	1.5348309814795833	1.3768208136869506	1.989591017110631	1.8845778929347132	1.977127465695302	noise_gaze	adults
554	1.9761066412437103	1.9123883417605638	1.7072912610257884	1.566442507196143	1.3620701763724368	1.7307965899234938	1.9613588661567323	1.866734433784004	noise_gaze	adults
555	1.9151752519526355	1.9021792492348406	1.6534120211159269	1.5494065550039358	1.582718361928503	1.6020456427755105	2.109564590537504	2.0356193252038115	noise_gaze	adults
556	1.8879901606672786	1.8894635512979852	1.637824378649294	1.5140130619255747	1.5982684505808682	1.932856455379905	1.8743965477131306	1.9647835330800045	noise_gaze	adults
557	2.0045127710257007	1.8690858223820992	1.688919199602189	1.5038524417870929	1.3990212548336403	1.7891736267943779	1.7466507611974176	1.898141206387453	noise_gaze	adults
558	2.039000432463272	1.9180365749672683	1.6979507812355854	1.6905405233970654	1.4396841720371878	1.8519127626557728	1.8056837645329529	1.4086722517689065	noise_gaze	adults
559	1.9025533717039456	1.9003987010359353	1.5705619513695384	1.7045035344658916	1.3474494298751214	1.6459834624847016	1.87937484776128	1.9262003804090502	noise_gaze	adults
560	1.874778266114665	1.911410396059986	1.5413096801822386	1.6055869055308074	1.5055991220963936	1.6525457699640995	1.8443570941542748	2.2845072994229954	noise_gaze	adults
561	1.9901773889797085	1.9249458882536046	1.71005902632691	1.7349249761480887	1.533597733899855	2.043247077406882	1.8839330948539932	2.143664538662041	noise_gaze	adults
562	1.8739897856871077	1.825308955835509	1.5042484018813496	1.6613692334426533	1.294348676867891	1.978527447384307	1.581963256829207	1.8621279146236267	noise_gaze	adults
563	1.9332494440696628	1.731998007838791	1.6392990132947474	1.4299542000550787	1.3794797178485134	1.823457425078018	1.6195694627794293	1.9283477897022328	noise_gaze	adults
564	1.9746685552728143	1.8275177848932458	1.6285690560984363	1.4426743122345385	1.468783083137571	1.8593638408002364	2.0237380503450426	1.9437035632173427	noise_gaze	adults
565	1.8525337353967195	1.756794609426188	1.6610369854721578	1.8122175286569888	1.383717887235431	1.402974395866555	1.906811090376654	1.9295691988261936	noise_gaze	adults
566	1.7709208840028965	1.7853050055879034	1.5203058114427994	1.4831482586174631	1.1041610358600766	1.7378332271522863	1.6517601590803843	1.8068278047444644	noise_gaze	adults
567	1.8271581289404912	1.7348479895804747	1.52091109170534	1.511892343004958	1.0652798067010862	1.6302622577698362	1.891558830040314	1.7386730996292823	noise_gaze	adults
568	1.8179189843663635	1.7391999706994108	1.5951534581779405	1.6662693747194315	1.1527415282557325	1.8807350035145038	2.065622844871237	1.633443499448473	noise_gaze	adults
569	1.9311239212481406	1.7296605111333128	1.5532044432600955	1.6831974860474515	1.1717879119181371	1.7391959121812688	1.7036655381451502	1.6746414490087278	noise_gaze	adults
570	2.0559523266194812	1.7731085253948589	1.5362219597717848	1.715423098827248	1.4518652660278584	1.9087396081079364	1.6718190815640135	1.97942311769521	noise_gaze	adults
571	2.016885494022655	1.8736945398908358	1.7845520334424667	1.7306547373583143	1.4996899585817967	1.4162317421365325	1.8817633795740862	1.9777338703889602	noise_gaze	adults
572	2.0305102857830315	1.8554164275553804	1.4132413746676837	1.622369100840828	1.3337302454402116	1.9397339096292607	1.7487236433338273	1.9746961073599527	noise_gaze	adults
573	1.7056458470399387	1.8296985317150067	1.6807813813929666	1.6879653827749619	1.623870220074782	1.8842272492824252	1.7401736502346288	2.105196697191382	noise_gaze	adults
574	1.8695225365760813	1.9319956768455733	1.4904926608612987	1.7015899816924633	1.697566510518322	1.607610153379732	1.528374743035536	2.0881762911028727	noise_gaze	adults
575	1.904524802564712	1.8879768114042381	1.4723896975957114	1.7050181155513937	1.4197222184216873	1.8457693394048622	1.907602122378585	2.0217924186809633	noise_gaze	adults
576	1.869860095790761	1.8576130941150217	1.4995330041318782	1.714250674885685	1.5604160785807766	1.8916291902481168	1.6996276335846223	1.9115115699916787	noise_gaze	adults
577	1.8494570912860806	1.971446702314678	1.6935570596061682	1.5202456071782207	1.3113323868103195	1.9173717416242684	1.7895668821087534	2.0754675919123553	noise_gaze	adults
578	1.9635513767452721	1.84556620441549	1.6043133019035842	1.650119747722167	1.2803091123809407	1.6944743993897387	1.8381877095585057	2.0189392536007915	noise_gaze	adults
579	1.893020701699268	1.9670009752040039	1.7449355534516013	1.6061014291094458	1.2351908084216114	1.7780877814803329	1.6719530272858112	2.0596939635920677	noise_gaze	adults
580	2.0426933917977697	1.8624206791000235	1.800054989701212	1.593289731889298	1.5168968891894288	1.764806527364363	1.7611380373931431	2.1959085368874045	noise_gaze	adults
581	2.0170752052390712	1.8852379179365424	1.7740589469292172	1.6256714775863605	1.5069095701720188	1.6969910027800674	1.9991624798230396	2.0578949886095113	noise_gaze	adults
582	1.8858214924843142	1.8372854329443555	1.5667787614532034	1.6496417883251038	1.5807254510771747	2.0201278568289958	1.671964778384811	1.9978348484782569	noise_gaze	adults
583	1.8477136676234183	1.81355243158345	1.7224944361677528	1.6465837955953428	1.620366190797401	2.0461505555277144	1.858334775307923	2.113162592523816	noise_gaze	adults
584	1.9389324561508872	1.7615550749632798	1.6674053509333842	1.6523735768215677	1.7021989813804481	1.996758850535026	1.8027665421734795	1.9466631065657094	noise_gaze	adults
585	1.828023356619755	1.872116692077187	1.6402211141037668	1.5976697146141878	1.6823697130773192	1.8655353447141019	1.7089260360376162	1.8767332322371109	noise_gaze	adults
586	1.8350272712135858	1.8015218563957305	1.779560524587211	1.7251387896849026	1.3224462399821746	1.9511318890247713	1.532535126464253	2.27816405469019	noise_gaze	adults
587	1.9214102834034017	1.7522084643976574	1.707851251281339	1.6390430709737918	1.646509799748185	1.9800796831114567	2.103838672769186	2.183360131023625	noise_gaze	adults
588	1.8271855281233287	1.8863275265787618	1.637677314601611	1.6228824721259298	1.62838956019825	1.7219780953787034	2.2656569267155047	1.8808512517612346	noise_gaze	adults
589	1.851998877024457	1.8881762187987954	1.6596142495030137	1.659891506693907	1.3501526516974147	1.9220859221275428	2.0705626004997284	1.8425791992771672	noise_gaze	adults
590	1.816626478897265	1.8032368823423843	1.7238875287499738	1.5862186078699296	1.3806258237940277	2.1615839611008676	2.1889041291200195	2.1634251636174286	noise_gaze	adults
591	1.836735080639969	1.7858964216863362	1.6779771018446241	1.68031424556515	1.4895696986334055	1.575923181030466	1.8918705095523904	2.0815286150328376	noise_gaze	adults
592	1.9264160526357323	1.836155465069061	1.6720664442732456	1.6025763893716445	1.4405495968514221	1.7479099500609474	2.05490757125572	2.0742321751492048	noise_gaze	adults
593	1.863070977659608	1.775571645650761	1.6951887048751921	1.7240312905601767	1.256674372373118	2.1171345914998105	1.628378519381365	2.1469363016816234	noise_gaze	adults
594	2.0286833156071085	1.8126188321877683	1.7985950877514298	1.749951702198852	1.3872701843448085	2.068457853570115	1.854120826408223	2.0076152451301197	noise_gaze	adults
595	1.9815485449876749	1.810465123595658	1.64249205864219	1.4976318614941297	1.053854065870817	2.0950436055090713	1.7078807775550107	2.061996215267836	noise_gaze	adults
596	1.9581744213242462	1.8974626908651928	1.6409874869018624	1.4783043007052856	1.4526483618990653	1.5438230539169158	2.036843034251496	1.921604898058861	noise_gaze	adults
597	1.8681602620156061	1.830540582080193	1.7232706362041	1.6031947539353342	1.591167792548562	2.07581580109306	1.7790471627060758	1.953963481683322	noise_gaze	adults
598	1.8903043703570477	1.9297596691554868	1.6297993271360707	1.659508641570304	1.3773572731626047	1.881709352860434	1.8371993532217272	1.80161006167797	noise_gaze	adults
599	1.99948568543785	1.9064682877541619	1.8437976894642483	1.6287902299351051	1.3248347648172942	1.837037780542165	1.8554832457317132	2.0306365369895434	noise_gaze	adults
600	1.9618056002878932	1.945117558290573	1.7652593820231997	1.637954597367978	1.6706388470743676	2.0575376294781242	2.113651298277218	2.1251746213227607	noise_gaze	adults
601	1.97207716821663	1.7501797520201672	1.6870043369395757	1.596393142546307	1.513396739574712	1.533716989303359	1.9933660728444562	1.73518917423138	noise_gaze	adults
602	1.8391949938124765	1.8312010837648267	1.6359759987145823	1.5425679250783184	1.2305577396983343	1.5466975280664488	1.6786109687594055	1.9235514030393153	noise_gaze	adults
603	1.9671300733578927	1.8223792925125861	1.7361075776552881	1.609667374701865	1.2160286790823345	1.7664083162235318	1.6795926477313958	1.8329452232116676	noise_gaze	adults
604	1.8735301135989553	1.8868663378449895	1.5673486471246159	1.542082302167276	1.2422569416457112	1.7918268630369916	1.7633567162472275	1.9597445134399187	noise_gaze	adults
605	1.9200518798070085	1.8616717818698736	1.6631786402126258	1.5461743320741839	1.7980729091159864	1.8482449466303221	1.880853680222004	1.4949325100610076	noise_gaze	adults
606	1.9941538677796005	1.882306833306352	1.4554893218329874	1.5419778766550696	1.577644664234098	1.7849353714699108	1.6297501347029764	1.6652204255648633	noise_gaze	adults
607	1.95156393316213	1.8659624414837763	1.592400317880259	1.6280010330692865	1.705573685656121	1.7044248300834706	1.745704547400691	1.7613793356997092	noise_gaze	adults
608	1.9907141158276982	1.8226666127274909	1.6203381030250301	1.6283059619845106	1.6205122106040641	1.9312396992968623	1.8445507568474107	1.5909054232199964	noise_gaze	adults
609	1.9931850551904933	1.7464948855425622	1.6753681402205518	1.6277736107726082	1.552564887060305	1.799543932834014	1.8475940337569	1.8507114958138562	noise_gaze	adults
610	1.9396948354672618	1.7493069317987404	1.616421297775004	1.5357511934430519	1.5385198374746767	1.8810309205435405	1.4359644989519942	1.7604987795088927	noise_gaze	adults
611	1.8865473522633338	1.762327575990267	1.736949141946473	1.619435483124431	1.5332479553840086	1.674180110490469	1.909056427267953	2.2135653744480206	noise_gaze	adults
612	2.004459836575038	1.8545704486993497	1.6819470709232716	1.8275827275818968	1.2517271176017744	1.8264350800648272	1.6064899807510231	1.808130596890233	noise_gaze	adults
613	1.8890652357959077	1.8559401991381173	1.9040738683519585	1.6753462754777932	1.559569260864025	1.5719404003921547	1.8059049358145747	2.108290355364734	noise_gaze	adults
614	1.7626265553543368	2.1048143480998536	1.7169255641963685	1.542131465285851	1.3978743674648786	2.075926616428879	1.4893996780766106	1.9101172908269686	noise_gaze	adults
615	1.972879359508112	1.8116417735223163	1.7611530186110878	1.6784132844604445	1.6939603157171417	2.0751814155013255	1.933784870116887	2.362981015117208	noise_gaze	adults
616	2.043684172565557	1.8598078370177733	1.8047298094075446	1.711044322487537	1.439813018734131	1.8805640532623003	1.7648473090723855	1.7121372218109503	noise_gaze	adults
617	1.9499017235402087	1.922562468751663	1.8044244658417832	1.7641437673299816	1.8756621418102706	1.7519406591904212	1.9869604553984013	1.9475278687703028	noise_gaze	adults
618	1.848355278222311	1.8316800160085625	1.7594358902564162	1.572041818089137	1.6455947974260094	1.7421136881901376	1.9381019913079807	1.7140829480636304	noise_gaze	adults
619	2.024006338469526	1.889940742191333	1.7231034287979163	1.7417151570405964	1.8023068857570748	1.6998018747221333	2.2803177060296256	2.1872010318567856	noise_gaze	adults
620	1.9743910148893753	1.9509621523106977	1.7091908036183654	1.744219407702748	1.2927099959699113	1.5071155588014353	2.072292277650769	1.9713345955643042	noise_gaze	adults
621	2.1203688468323114	1.859312560805292	1.7051712452512005	1.7843237243257153	1.5306237995166507	1.7196806314591702	2.1962598226886225	1.79755018839342	noise_gaze	adults
622	2.0312916778477765	1.866519207119501	1.6962267317422537	1.7943782323633413	1.4852473276312044	1.4661383593708832	1.8205102681392207	1.682715505418224	noise_gaze	adults
623	1.8037084718117495	1.8614483962280324	1.8241611631929666	1.7220365464117697	1.7067178653422017	1.8471884205877682	1.9283413839428296	2.089710170262628	noise_gaze	adults
624	1.8022226794904936	1.9477167392254675	1.703452429542288	1.6596441959539752	1.4209681974324455	2.0340101725780904	1.8918648526909623	2.0496236861084545	noise_gaze	adults
625	2.082888276055734	1.9551500744171957	1.6456541489578447	1.760906810121448	1.4196185990733454	1.6388411832282155	1.4401813474242486	2.1914456302615175	noise_gaze	adults
626	1.9353131103211485	1.9323669395936494	1.751043665217748	1.6148332229445177	1.5879746900183056	2.3030810130014934	2.089289780699721	2.0763310395208334	noise_gaze	adults
627	1.629660097353123	1.9736512129907724	1.7788374162365381	1.555430951594196	1.5142090616322696	1.9178999251660196	1.9857398908082051	2.0091102078705507	noise_gaze	adults
628	1.7163372052448056	1.9715044177557501	1.6505558085110525	1.6851745220327508	1.75317202812648	1.8977201637343517	1.9703570138403863	1.725832826912411	noise_gaze	adults
629	1.7766352426655303	1.8601661763935728	1.7396256719363872	1.5836180797177326	1.1670198994148817	1.807182783672597	1.7265098113545	1.8737052959413754	noise_gaze	adults
630	1.7969874086578583	1.9151845119527606	1.6376126467683414	1.6055644529410458	1.2063661896260065	1.9693813342089284	1.7474253111314653	2.325665082894021	noise_gaze	adults
631	1.8727778852812622	2.173533030815922	1.8741611090258659	1.7005476545575506	1.458083219355874	1.9232945647863369	1.6338538579251776	1.9988840808443498	noise_gaze	adults
632	1.9810258051797223	1.7964704152238178	1.7202610537077885	1.5184006326436044	1.350863999164345	2.0979619083609897	1.521029952123777	2.172787466487594	noise_gaze	adults
633	2.04789589177868	2.0866873429017145	1.6890043603603124	1.7306172139488714	1.5548270269820927	1.6340147189038545	1.8414316786088987	1.8143005626360917	noise_gaze	adults
634	1.9933644865644025	1.8887839369739927	1.6773268916358899	1.4843011400842887	1.3203717426337598	1.611319334555834	1.6432986590835665	2.007530879187138	noise_gaze	adults
635	1.8858864181846209	1.9390760038943835	1.7002007133434383	1.678321191424186	1.3170827058913976	1.5857306247209029	1.7991028069962767	2.0590873832542	noise_gaze	adults
636	2.035788317469337	1.8723033211472364	1.673563849861729	1.5361993152674125	1.6083642182749973	1.893052473985796	2.03305652369397	1.9152870940013667	noise_gaze	adults
637	1.9945862720720788	1.9221721488903358	1.7399951495586454	1.547727042503506	1.5503042387032315	1.8744102017352609	1.8251724653277437	1.7993704685435334	noise_gaze	adults
638	1.9832543085062848	1.7121777369914977	1.6406713274437894	1.6596724531210003	1.3249604965825728	2.0571530518755603	1.6713352367020122	1.8373305538432965	noise_gaze	adults
639	1.975640716048959	1.9510521594851884	1.611281732196065	1.6459292351599848	1.4449817283211412	1.819787959158973	1.4680793494389273	1.903129433111422	noise_gaze	adults
640	1.957704687741522	1.9426856774657917	1.6271904918014295	1.5316062479863648	1.1846080562542967	1.655267432053877	2.0741313655898344	1.9964989001233178	noise_gaze	adults
641	2.0762875202357094	1.813960246469803	1.691227946479379	1.651057219181283	1.4915743333522506	2.028045306843857	1.8109638856133192	2.0794819511763634	noise_gaze	adults
642	1.9157720670021106	1.8810130989204614	1.6715474878819556	1.7083949406122996	1.3408768817152927	2.1401159493006263	1.9973572442892478	2.019006428613229	noise_gaze	adults
643	1.9583846712846842	1.904189148824802	1.7115810931439053	1.6920654250172817	1.220766392329157	1.7984013986760325	1.8675736456051277	1.6443620083638033	noise_gaze	adults
644	2.0741517069652957	1.7663481274995396	1.667546581557183	1.6374643449248536	1.5115376992850353	1.783806228699417	1.5922768859998784	1.72825177120085	noise_gaze	adults
645	2.0869157541640053	1.870534608830317	1.734704673780172	1.8310511250009407	1.6155664337353173	1.8348032557353406	2.0651902693720725	1.8614452436731246	noise_gaze	adults
646	2.127213744399935	1.8335275099688926	1.799169335187068	1.8278021965728428	1.5881123069029972	1.7039163276609413	2.187923927363339	2.2352092502610166	noise_gaze	adults
647	2.101762111762527	1.8458707368118996	1.7326083745569023	1.721041451934114	1.7011741709048216	1.7777086279234329	1.7726532221588869	1.9874424326635574	noise_gaze	adults
648	2.056336380237764	1.873312262070115	1.7151668152411534	1.7499965373117037	1.505427764756662	1.6815061490486918	2.2015483271963183	2.241817310209493	noise_gaze	adults
649	1.930485102409752	2.0068030480333308	1.7271789963802195	1.6274047191582317	1.3339500751560673	1.9318471222166398	1.972437437862831	1.9740519271499744	noise_gaze	adults
650	1.9778391379501654	1.7786583555024995	1.7855225099747556	1.8148012670812537	1.3316683863489902	1.8356132475821905	1.8103950433244902	1.9281947445968766	noise_gaze	adults
651	1.7640265556717163	1.832406818889131	1.7996206280452658	1.527600908733346	1.3383273572511651	1.9279961077705103	1.9478698475847023	2.180504156499479	noise_gaze	adults
652	1.8203916554448563	1.8413728273246233	1.7131678563854067	1.774403434543708	1.5082190862793152	1.6880623514607607	1.8883854809398306	2.2545608668081973	noise_gaze	adults
653	1.8267834491860402	1.8230423116227077	1.669850455784385	1.6280051938537419	1.5620404993893982	1.8239785692520047	1.7284605876983998	1.613370517663299	noise_gaze	adults
654	1.8579570639423668	1.8680016632108891	1.6629159881150235	1.6045485495329346	1.4835787359069474	1.997565381979255	2.266698665759984	1.6464129881709493	noise_gaze	adults
655	2.070838447124229	1.891369687464964	1.713119430134046	1.788605109012618	1.3325881549602956	1.7642399742465338	1.9054393493503892	2.1773476674296015	noise_gaze	adults
656	2.075788226700625	1.947127439109917	1.7167174242360241	1.6376157212914721	1.8444395031743541	1.66789992024741	1.8124806605150534	2.1389404501375853	noise_gaze	adults
657	1.7052433224454062	1.81061362645169	1.574470323982961	1.6052470188444488	1.5092982512466524	1.8763310726735862	2.2238719342160724	2.0459011170492367	noise_gaze	adults
658	1.8478607489257932	1.9519755350025523	1.4857630299665412	1.6024057403433398	1.2710457963014488	1.8657468145267644	1.9089284619219857	1.751907713376073	noise_gaze	adults
659	1.7830035114774727	1.8595208984208282	1.709829848437563	1.8070514617505569	1.4286426167683468	1.9867691839630959	1.8998795606427148	1.8931507692813916	noise_gaze	adults
660	1.8631067256664786	1.893162158128231	1.695056103317343	1.6953396731947343	1.4013918764381228	1.7353346147653286	2.050693501306216	1.8443044858691966	noise_gaze	adults
661	1.9166093593927565	1.913386389448363	1.5581460982534046	1.5592657958397782	1.2973651281497713	2.0400293892436774	2.1869856605664983	1.646617961414068	noise_gaze	adults
662	1.9413169965484571	1.9718929797112126	1.485451547775862	1.6666515124019805	1.1470046700793777	2.0557267212421912	1.8640157612189487	2.019818253320989	noise_gaze	adults
663	1.9301634996169752	1.9867903790551145	1.4939708668400913	1.6317456632477036	1.4279773654503127	1.9926045192933453	1.9495546470310612	2.015075659370064	noise_gaze	adults
664	2.013107208238303	1.957336423704562	1.6186094860564266	1.7075652468406484	1.3640919619122287	2.0974664809043597	1.5407928954585923	1.8878493297518102	noise_gaze	adults
665	1.7608542925154527	1.8980375065802035	1.7623949447486869	1.6613861011600166	1.7108078795534931	2.1389483323471348	1.3580036146893462	1.8682261207401758	noise_gaze	adults
666	1.8116785951189454	1.9053624786592873	1.7261372394605472	1.6629094300707883	1.6161979514711982	2.0620105095567856	1.9790837554270997	1.8773011652134528	noise_gaze	adults
667	1.813259965922244	2.0621856869631308	1.729499295788287	1.64089833589551	1.6922347592180538	1.6449212978689076	1.8706194935491514	1.8667779890428466	noise_gaze	adults
668	1.9072954956995303	1.969062235874778	1.5243390685495342	1.6335399452490715	1.6102695046276636	1.6082902158926622	1.8720929614127786	1.996274839363889	noise_gaze	adults
669	2.000721156883332	1.9472276060681293	1.8668202092088635	1.6484536528889024	1.6877198704067267	1.5101755465338598	1.8225125365836357	1.904116268201429	noise_gaze	adults
670	1.8245016876306979	1.936808038215997	1.747235954347241	1.637581308586025	1.3075648820175345	1.7248540657163356	1.8047282034999517	2.232433819160618	noise_gaze	adults
671	1.9874315982590918	1.7976495956635559	1.6799312696043673	1.7380706981288174	1.4137810098671943	1.6742331497392124	1.8920786501160451	1.8072195660538812	noise_gaze	adults
672	1.9082346760533369	1.9393920080340625	1.818251357298424	1.6769991276116984	1.6233705629262785	1.8741913948477105	1.8865756745968023	1.9402139983826856	noise_gaze	adults
673	2.017846574784738	1.9075957932669456	1.613800107928911	1.5113375012077714	1.5090252753103857	1.9485393728283684	1.888702070440871	1.908036973835428	noise_gaze	adults
674	1.8985965781542762	1.996186041122096	1.7451299664363313	1.6246580474499568	1.7001497714112548	1.9720264632079412	1.8276682817366072	2.0896458044409387	noise_gaze	adults
675	1.8568894960381837	2.0894881630886775	1.8113569482423435	1.7206513486375445	1.2996862371371112	1.835932886764858	1.8068060295030928	2.108510879286712	noise_gaze	adults
676	1.963947671298596	2.0049584934739975	1.8322335666994953	1.6852191785907995	1.7496335896631996	1.8652715495230816	1.88988884223175	1.9761714656033587	noise_gaze	adults
677	2.039216314295161	1.9319200689594207	1.704404881146609	1.686029620432649	1.505033218827275	2.0535294140397915	1.613679851809179	1.887688497906674	noise_gaze	adults
678	1.9780118944542089	1.8513345827177021	1.640972658762686	1.7035509714338941	1.3917165656099257	1.832649803030482	2.2564131682545994	1.8929809382700034	noise_gaze	adults
679	1.9504471708240276	1.9448395096257416	1.6188959097778177	1.7158555661763193	1.6207498582847915	2.1493691181848256	1.7644684291693866	1.5910313596111736	noise_gaze	adults
680	1.9453745986455113	2.0268197929114833	1.6379130948450464	1.5804184698907922	1.4431855555391868	2.022154785992047	1.4950923069658368	2.1989802253741897	noise_gaze	adults
681	1.9981691024642974	1.9710031761726445	1.4980636045592222	1.7862865917380342	1.4532815800023153	2.1389978928341606	1.606564491246859	2.583991266400628	noise_gaze	adults
682	1.9832956098024228	2.195472465653922	1.5320971403537471	1.778389276899775	2.0428584808773183	2.2476942396167585	1.8325024130345553	2.243872706517416	noise_gaze	adults
683	2.060001511442998	2.116220809480788	1.5503925646979944	1.5434848821718958	1.3886800569312805	1.944463641686631	1.465754513453211	1.5182592000476158	noise_gaze	adults
684	2.062351730314492	1.9411098283153199	1.6359008863422098	1.7084972471499427	1.2035556253649498	2.069393063531922	1.8303008088378327	1.9228008507709282	noise_gaze	adults
685	1.875249049857878	2.0403181834485533	1.6966908661408426	1.7048252372922366	1.4552885413263916	1.8039942791877293	1.8009408814096362	2.1686599473663577	noise_gaze	adults
686	1.9773708056221464	1.9328334552316686	1.5756228461104125	1.689457076944278	1.3219044839098468	1.892131018600525	2.0726615685204077	2.2166607140026295	noise_gaze	adults
687	1.9689626906554187	2.0083483452792894	1.7050878925565278	1.667873513843588	1.6484188212515944	2.04666834638558	2.2516325447496137	1.778650917649998	noise_gaze	adults
688	1.9125542508781626	1.997533064803321	1.7365470917772798	1.6713889926901588	1.321668578966657	1.873122385748508	1.7771961525243163	2.2094460860422016	noise_gaze	adults
689	1.9408818489786106	1.7723473447606202	1.7283028605733106	1.7098208834629394	1.4891250986119065	1.884260769524412	2.583214061067248	1.8918141673154945	noise_gaze	adults
690	1.7975860159499875	1.7483889839283304	1.640419155250107	1.6470459338830474	1.4416169876068001	1.9702479296402566	1.6869587825120183	2.150520213839151	noise_gaze	adults
691	1.9412532445954267	1.749989518982937	1.633106587184488	1.7357271028188574	1.5153121139766497	1.7209849574465328	1.9436371198213884	2.0743836486595133	noise_gaze	adults
692	1.9183105886335405	1.9087905582791351	1.7299946559154504	1.5143988829718786	1.2766712816565347	1.6754178315749138	1.9392377219454282	2.056924758071459	noise_gaze	adults
693	1.9406223993044005	1.98572285676281	1.9108768774809932	1.651175385145848	1.7741964106877228	1.9500670705937113	2.0436965181380446	1.913691855991693	noise_gaze	adults
694	2.0055103906121756	1.983660953006196	1.8423676903748283	1.6395463554048086	1.6445816840257468	1.8350324645642928	2.1786943835534434	2.0302407722703038	noise_gaze	adults
695	1.9000989973547486	1.9663324566724487	1.6187864979920816	1.74029854958621	1.4959897889413198	1.8350805039919917	2.122957430149319	1.8608197097558126	noise_gaze	adults
696	1.9613477615121981	1.8237649851128164	1.5465661668892912	1.7455609192092854	1.6150305490075887	2.0847069222766863	1.7808476574694658	2.143180803604635	noise_gaze	adults
697	1.9488685919799278	1.7918417562936755	1.6142400903021974	1.745462057950682	1.6860964744707951	1.783972824330156	2.1484979807642057	1.7533029694339755	noise_gaze	adults
698	1.9294993398279474	1.9189293024469074	1.627058661594382	1.5846872727861452	1.505148233894773	1.8066700442995849	1.787193382513749	1.7011062583439687	noise_gaze	adults
699	1.8073245873819594	1.8611556864474696	1.6712099432237273	1.562641315190787	1.572545734958311	1.9861847773633776	1.684334224175726	1.8528551130638118	noise_gaze	adults
700	1.8259335079610022	1.8680390814357346	1.7018265836653361	1.6019233982853582	1.3979861684152863	1.8958124353369934	1.3085805359594327	1.9747312144964144	noise_gaze	adults
701	1.9857252463844468	1.9673466530468018	1.5624551300017884	1.5615940665165293	1.3256753404654529	1.5922244925630218	1.6751090097345127	1.9526487388208134	noise_gaze	adults
702	1.8331025787299593	1.8704093695728607	1.6671764849631772	1.5675937804337823	1.5948189746964472	1.7578713677635571	1.6654837487696263	1.9003964233707222	noise_gaze	adults
703	1.819631862109182	1.862391640490611	1.6337764396335728	1.754852815859185	1.5271427056648128	2.021900313996181	1.651414491971264	2.036667452974791	noise_gaze	adults
704	1.9830782511500347	1.9980699264797817	1.6661346150570027	1.640561576387146	1.2482615475489884	2.084400871454077	1.9012872084920969	2.0236119730892135	noise_gaze	adults
705	1.9099012369735908	2.075464961032238	1.468625304495866	1.635727450178313	1.4994013210941186	1.7029596185352922	1.7011514278959654	1.911687223555482	noise_gaze	adults
706	1.702616472359474	1.9397603598572126	1.6264999531269737	1.6756148823528298	1.3666411521790107	2.1299914397197295	1.7860719881169653	1.844066726793949	noise_gaze	adults
707	1.6809502437917703	1.7692572238365747	1.6442583807188766	1.6843592956116045	1.3768008493341575	1.6345605072479317	1.8230742141959007	1.9708093699514972	noise_gaze	adults
708	1.689702179487265	1.8798733358453643	1.6587680113870773	1.65140936102691	1.4782046873209675	1.77962168108427	2.109228052182074	1.9470901971670704	noise_gaze	adults
