Sub.Num,Tr.Num,stimuli,age_code,correct,Months,clean_target_img,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
30044,33,ASL,adult,1,276,book,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30060,28,ASL,adult,1,246,juice,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30060,34,ASL,adult,1,246,shoe,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30060,37,ASL,adult,0,246,kitty,0.433,ASL,0.43,response,1,0.26,ucl,0.57
30069,33,ASL,adult,1,295,shoe,0.433,ASL,0.43,response,1,0.26,ucl,0.57
30074,5,ASL,adult,1,324,teddy,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30075,12,ASL,adult,1,358,kitty,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30078,29,ASL,adult,1,324,kitty,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30078,31,ASL,adult,1,324,birdy,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30079,32,ASL,adult,1,325,book,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30079,34,ASL,adult,1,325,car,0.433,ASL,0.43,response,1,0.27,ucl,0.57
30081,26,ASL,adult,1,530,shoe,0.433,ASL,0.43,response,1,0.28,ucl,0.57
30007,11,ASL,adult,1,695,juice,0.467,ASL,0.47,response,1,0.28,ucl,0.57
30007,28,ASL,adult,1,695,juice,0.467,ASL,0.47,response,1,0.28,ucl,0.57
30022,3,ASL,adult,1,350,sock,0.467,ASL,0.47,response,1,0.28,ucl,0.57
30027,26,ASL,adult,1,379,shoe,0.467,ASL,0.47,response,1,0.28,ucl,0.57
30044,8,ASL,adult,1,276,book,0.467,ASL,0.47,response,1,0.28,ucl,0.57
30059,11,ASL,adult,1,575,juice,0.467,ASL,0.47,response,1,0.28,ucl,0.57
30059,15,ASL,adult,1,575,cup,0.467,ASL,0.47,response,1,0.29000000000000004,ucl,0.57
30059,24,ASL,adult,1,575,cup,0.467,ASL,0.47,response,1,0.29000000000000004,ucl,0.57
30060,5,ASL,adult,1,246,cookie,0.467,ASL,0.47,response,1,0.29000000000000004,ucl,0.57
30060,24,ASL,adult,1,246,cup,0.467,ASL,0.47,response,1,0.29000000000000004,ucl,0.57
30069,22,ASL,adult,1,295,ball,0.467,ASL,0.47,response,1,0.29000000000000004,ucl,0.57
30074,17,ASL,adult,1,324,car,0.467,ASL,0.47,response,1,0.29000000000000004,ucl,0.57
30078,16,ASL,adult,1,324,doll,0.467,ASL,0.47,response,1,0.29000000000000004,ucl,0.57
30078,20,ASL,adult,1,324,birdy,0.467,ASL,0.47,response,1,0.30000000000000004,ucl,0.57
30079,30,ASL,adult,1,325,teddy,0.467,ASL,0.47,response,1,0.30000000000000004,ucl,0.57
30081,36,ASL,adult,1,530,ball,0.467,ASL,0.47,response,1,0.30000000000000004,ucl,0.57
30044,5,ASL,adult,1,276,teddy,0.5,ASL,0.5,response,1,0.30000000000000004,ucl,0.57
30044,7,ASL,adult,1,276,birdy,0.5,ASL,0.5,response,1,0.30000000000000004,ucl,0.57
30044,9,ASL,adult,1,276,kitty,0.5,ASL,0.5,response,1,0.30000000000000004,ucl,0.57
30044,22,ASL,adult,1,276,ball,0.5,ASL,0.5,response,1,0.30000000000000004,ucl,0.57
30044,24,ASL,adult,1,276,car,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30059,8,ASL,adult,1,575,ball,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30059,12,ASL,adult,1,575,ball,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30060,32,ASL,adult,1,246,cookie,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30060,39,ASL,adult,1,246,juice,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30074,32,ASL,adult,1,324,book,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30075,5,ASL,adult,1,358,teddy,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30078,12,ASL,adult,1,324,kitty,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30078,26,ASL,adult,1,324,shoe,0.5,ASL,0.5,response,1,0.31000000000000005,ucl,0.57
30081,7,ASL,adult,1,530,book,0.5,ASL,0.5,response,1,0.32000000000000006,ucl,0.57
30005,7,ASL,adult,1,575,cookie,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30005,37,ASL,adult,0,575,kitty,0.533,ASL,0.53,response,1,0.31000000000000005,ucl,0.57
30007,21,ASL,adult,1,695,teddy,0.533,ASL,0.53,response,1,0.31000000000000005,ucl,0.57
30021,29,ASL,adult,1,694,ball,0.533,ASL,0.53,response,1,0.31000000000000005,ucl,0.57
30027,9,ASL,adult,1,379,kitty,0.533,ASL,0.53,response,1,0.31000000000000005,ucl,0.57
30044,4,ASL,adult,1,276,ball,0.533,ASL,0.53,response,1,0.31000000000000005,ucl,0.57
30044,14,ASL,adult,1,276,ball,0.533,ASL,0.53,response,1,0.31000000000000005,ucl,0.57
30044,20,ASL,adult,1,276,birdy,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30044,31,ASL,adult,1,276,teddy,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30044,35,ASL,adult,1,276,doll,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30044,36,ASL,adult,1,276,car,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30059,38,ASL,adult,1,575,shoe,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30060,11,ASL,adult,1,246,juice,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30074,30,ASL,adult,1,324,teddy,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30075,22,ASL,adult,1,358,ball,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30078,33,ASL,adult,1,324,shoe,0.533,ASL,0.53,response,1,0.32000000000000006,ucl,0.57
30081,6,ASL,adult,1,530,birdy,0.533,ASL,0.53,response,1,0.33000000000000007,ucl,0.57
30004,19,ASL,adult,1,349,kitty,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30005,13,ASL,adult,1,575,cookie,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30007,5,ASL,adult,1,695,cookie,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30007,22,ASL,adult,1,695,juice,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30021,27,ASL,adult,1,694,cup,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30044,17,ASL,adult,1,276,car,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30059,19,ASL,adult,1,575,shoe,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30059,22,ASL,adult,1,575,juice,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30060,6,ASL,adult,1,246,cup,0.567,ASL,0.57,response,1,0.33000000000000007,ucl,0.57
30060,19,ASL,adult,1,246,shoe,0.567,ASL,0.57,response,1,0.3400000000000001,ucl,0.57
30060,22,ASL,adult,1,246,juice,0.567,ASL,0.57,response,1,0.3400000000000001,ucl,0.57
30069,17,ASL,adult,1,295,car,0.567,ASL,0.57,response,1,0.3400000000000001,ucl,0.57
30075,16,ASL,adult,1,358,doll,0.567,ASL,0.57,response,1,0.3400000000000001,ucl,0.57
30078,13,ASL,adult,1,324,teddy,0.567,ASL,0.57,response,1,0.3400000000000001,ucl,0.57
30078,17,ASL,adult,1,324,car,0.567,ASL,0.57,response,1,0.3400000000000001,ucl,0.57
30078,18,ASL,adult,1,324,shoe,0.567,ASL,0.57,response,1,0.3400000000000001,ucl,0.57
30081,4,ASL,adult,1,530,ball,0.567,ASL,0.57,response,1,0.3400000000000001,ucl,0.57
30004,43,ASL,adult,1,349,juice,0.6,ASL,0.6,response,1,0.3400000000000001,ucl,0.57
30005,14,ASL,adult,1,575,juice,0.6,ASL,0.6,response,1,0.3400000000000001,ucl,0.57
30005,16,ASL,adult,1,575,shoe,0.6,ASL,0.6,response,1,0.3400000000000001,ucl,0.57
30005,29,ASL,adult,1,575,ball,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30021,15,ASL,adult,1,694,cup,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30021,20,ASL,adult,1,694,sock,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30021,38,ASL,adult,1,694,shoe,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30022,19,ASL,adult,1,350,shoe,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30027,22,ASL,adult,1,379,ball,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30027,23,ASL,adult,1,379,teddy,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30027,24,ASL,adult,1,379,car,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30027,30,ASL,adult,1,379,ball,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30027,34,ASL,adult,1,379,shoe,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30044,12,ASL,adult,1,276,kitty,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30044,21,ASL,adult,1,276,book,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30044,29,ASL,adult,1,276,kitty,0.6,ASL,0.6,response,1,0.3500000000000001,ucl,0.57
30059,3,ASL,adult,1,575,sock,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30059,6,ASL,adult,1,575,cup,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30059,37,ASL,adult,1,575,kitty,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30059,39,ASL,adult,1,575,juice,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30060,7,ASL,adult,1,246,cookie,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30060,17,ASL,adult,1,246,kitty,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30079,25,ASL,adult,1,325,kitty,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30079,33,ASL,adult,1,325,shoe,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30081,9,ASL,adult,1,530,shoe,0.6,ASL,0.6,response,1,0.3600000000000001,ucl,0.57
30005,3,ASL,adult,1,575,sock,0.633,ASL,0.63,response,1,0.3600000000000001,ucl,0.57
30005,5,ASL,adult,1,575,cookie,0.633,ASL,0.63,response,1,0.3600000000000001,ucl,0.57
30005,6,ASL,adult,1,575,cup,0.633,ASL,0.63,response,1,0.3600000000000001,ucl,0.57
30005,8,ASL,adult,1,575,ball,0.633,ASL,0.63,response,1,0.3600000000000001,ucl,0.57
30005,19,ASL,adult,1,575,shoe,0.633,ASL,0.63,response,1,0.3600000000000001,ucl,0.57
30007,13,ASL,adult,1,695,cookie,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30007,14,ASL,adult,1,695,juice,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30021,28,ASL,adult,1,694,juice,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30021,34,ASL,adult,1,694,shoe,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30022,4,ASL,adult,1,350,juice,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30022,9,ASL,adult,1,350,birdy,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30022,14,ASL,adult,1,350,juice,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30022,17,ASL,adult,1,350,kitty,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30027,18,ASL,adult,1,379,shoe,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30027,35,ASL,adult,1,379,doll,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30059,36,ASL,adult,1,575,sock,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30060,13,ASL,adult,1,246,cookie,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30060,14,ASL,adult,1,246,juice,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30060,21,ASL,adult,1,246,teddy,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30060,23,ASL,adult,1,246,birdy,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30060,30,ASL,adult,1,246,cookie,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30069,16,ASL,adult,1,295,doll,0.633,ASL,0.63,response,1,0.37,ucl,0.57
30075,18,ASL,adult,1,358,shoe,0.633,ASL,0.63,response,1,0.38,ucl,0.57
30075,23,ASL,adult,1,358,teddy,0.633,ASL,0.63,response,1,0.38,ucl,0.57
30081,25,ASL,adult,1,530,kitty,0.633,ASL,0.63,response,1,0.38,ucl,0.57
30005,17,ASL,adult,1,575,kitty,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30005,20,ASL,adult,1,575,sock,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30005,32,ASL,adult,1,575,cookie,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30021,11,ASL,adult,1,694,juice,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30021,19,ASL,adult,1,694,shoe,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30022,2,ASL,adult,1,350,doll,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30022,16,ASL,adult,0,350,shoe,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30044,18,ASL,adult,1,276,shoe,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30059,14,ASL,adult,1,575,juice,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30059,20,ASL,adult,1,575,sock,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30060,15,ASL,adult,1,246,cup,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30060,20,ASL,adult,1,246,sock,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30074,6,ASL,adult,1,324,birdy,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30074,8,ASL,adult,1,324,kitty,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30075,6,ASL,adult,1,358,birdy,0.667,ASL,0.67,response,1,0.37,ucl,0.57
30075,13,ASL,adult,1,358,teddy,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30075,35,ASL,adult,1,358,doll,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30078,7,ASL,adult,1,324,book,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30078,11,ASL,adult,1,324,book,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30078,14,ASL,adult,1,324,ball,0.667,ASL,0.67,response,1,0.38,ucl,0.57
30004,4,ASL,adult,1,349,juice,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30004,7,ASL,adult,1,349,cookie,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30004,42,ASL,adult,1,349,shoe,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30005,9,ASL,adult,1,575,birdy,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30005,12,ASL,adult,1,575,ball,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30005,23,ASL,adult,1,575,birdy,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30005,33,ASL,adult,1,575,ball,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30005,39,ASL,adult,1,575,juice,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30007,7,ASL,adult,1,695,cookie,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30021,6,ASL,adult,1,694,cup,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30022,10,ASL,adult,1,350,sock,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30027,8,ASL,adult,1,379,book,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30027,13,ASL,adult,1,379,teddy,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30059,4,ASL,adult,1,575,juice,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30059,9,ASL,adult,1,575,birdy,0.7,ASL,0.7,response,1,0.38,ucl,0.57
30059,30,ASL,adult,1,575,cookie,0.7,ASL,0.7,response,1,0.39,ucl,0.57
30060,4,ASL,adult,1,246,juice,0.7,ASL,0.7,response,1,0.39,ucl,0.57
30060,26,ASL,adult,1,246,doll,0.7,ASL,0.7,response,1,0.39,ucl,0.57
30074,9,ASL,adult,1,324,shoe,0.7,ASL,0.7,response,1,0.39,ucl,0.57
30079,6,ASL,adult,1,325,birdy,0.7,ASL,0.7,response,1,0.39,ucl,0.57
30081,13,ASL,adult,1,530,teddy,0.7,ASL,0.7,response,1,0.39,ucl,0.57
30004,36,ASL,adult,1,349,shoe,0.733,ASL,0.73,response,1,0.39,ucl,0.57
30005,11,ASL,adult,1,575,juice,0.733,ASL,0.73,response,1,0.39,ucl,0.57
30021,7,ASL,adult,1,694,cookie,0.733,ASL,0.73,response,1,0.39,ucl,0.57
30021,16,ASL,adult,0,694,shoe,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30021,33,ASL,adult,1,694,ball,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30022,6,ASL,adult,1,350,cup,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30027,7,ASL,adult,1,379,birdy,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30059,35,ASL,adult,1,575,teddy,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30060,2,ASL,adult,1,246,doll,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30060,3,ASL,adult,1,246,sock,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30060,35,ASL,adult,1,246,teddy,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30069,8,ASL,adult,1,295,kitty,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30075,3,ASL,adult,1,358,car,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30075,9,ASL,adult,1,358,shoe,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30078,2,ASL,adult,1,324,doll,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30078,24,ASL,adult,1,324,car,0.733,ASL,0.73,response,1,0.38,ucl,0.57
30079,36,ASL,adult,1,325,ball,0.733,ASL,0.73,response,1,0.39,ucl,0.57
30004,23,ASL,adult,1,349,teddy,0.767,ASL,0.77,response,1,0.39,ucl,0.57
30004,41,ASL,adult,1,349,cookie,0.767,ASL,0.77,response,1,0.39,ucl,0.57
30005,2,ASL,adult,0,575,doll,0.767,ASL,0.77,response,1,0.38,ucl,0.57
30005,4,ASL,adult,0,575,juice,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30006,2,ASL,adult,1,575,doll,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30006,13,ASL,adult,1,575,cookie,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30006,30,ASL,adult,1,575,cookie,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30007,2,ASL,adult,1,695,doll,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30021,10,ASL,adult,1,694,sock,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30021,14,ASL,adult,1,694,juice,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30021,22,ASL,adult,1,694,juice,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30021,24,ASL,adult,1,694,cup,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30021,36,ASL,adult,1,694,sock,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30021,39,ASL,adult,1,694,juice,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30027,16,ASL,adult,0,379,doll,0.767,ASL,0.77,response,1,0.3600000000000001,ucl,0.57
30027,20,ASL,adult,1,379,birdy,0.767,ASL,0.77,response,1,0.3600000000000001,ucl,0.57
30027,27,ASL,adult,1,379,doll,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30044,3,ASL,adult,1,276,car,0.767,ASL,0.77,response,1,0.37,ucl,0.57
30059,17,ASL,adult,0,575,kitty,0.767,ASL,0.77,response,1,0.3600000000000001,ucl,0.57
30060,9,ASL,adult,1,246,birdy,0.767,ASL,0.77,response,1,0.3600000000000001,ucl,0.57
30074,21,ASL,adult,1,324,book,0.767,ASL,0.77,response,1,0.3600000000000001,ucl,0.57
30078,5,ASL,adult,1,324,teddy,0.767,ASL,0.77,response,1,0.3600000000000001,ucl,0.57
30078,9,ASL,adult,1,324,shoe,0.767,ASL,0.77,response,1,0.3600000000000001,ucl,0.57
30078,15,ASL,adult,1,324,birdy,0.767,ASL,0.77,response,1,0.3600000000000001,ucl,0.57
30004,27,ASL,adult,1,349,cookie,0.8,ASL,0.8,response,1,0.3600000000000001,ucl,0.57
30004,38,ASL,adult,0,349,sock,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30005,15,ASL,adult,1,575,cup,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30005,22,ASL,adult,1,575,juice,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30006,16,ASL,adult,1,575,shoe,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30006,22,ASL,adult,1,575,juice,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30021,25,ASL,adult,1,694,cookie,0.8,ASL,0.8,response,1,0.3600000000000001,ucl,0.57
30022,13,ASL,adult,0,350,cookie,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30027,29,ASL,adult,1,379,kitty,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30044,6,ASL,adult,1,276,shoe,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30044,16,ASL,adult,1,276,doll,0.8,ASL,0.8,response,1,0.3500000000000001,ucl,0.57
30059,2,ASL,adult,0,575,doll,0.8,ASL,0.8,response,1,0.3400000000000001,ucl,0.57
30059,13,ASL,adult,1,575,cookie,0.8,ASL,0.8,response,1,0.3400000000000001,ucl,0.57
30059,23,ASL,adult,1,575,birdy,0.8,ASL,0.8,response,1,0.3400000000000001,ucl,0.57
30060,25,ASL,adult,1,246,cookie,0.8,ASL,0.8,response,1,0.3400000000000001,ucl,0.57
30074,16,ASL,adult,1,324,doll,0.8,ASL,0.8,response,1,0.3400000000000001,ucl,0.57
30078,8,ASL,adult,1,324,kitty,0.8,ASL,0.8,response,1,0.3400000000000001,ucl,0.57
30079,27,ASL,adult,0,325,doll,0.8,ASL,0.8,response,1,0.33000000000000007,ucl,0.57
30004,5,ASL,adult,1,349,cookie,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30007,4,ASL,adult,1,695,juice,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30021,4,ASL,adult,1,694,juice,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30027,12,ASL,adult,1,379,kitty,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30027,32,ASL,adult,1,379,birdy,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30027,36,ASL,adult,1,379,car,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30059,26,ASL,adult,1,575,doll,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30060,10,ASL,adult,1,246,sock,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30069,3,ASL,adult,1,295,car,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30069,5,ASL,adult,1,295,teddy,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30079,29,ASL,adult,1,325,kitty,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30081,14,ASL,adult,1,530,ball,0.833,ASL,0.83,response,1,0.3500000000000001,ucl,0.57
30004,40,ASL,adult,1,349,juice,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30005,34,ASL,adult,1,575,shoe,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30006,3,ASL,adult,1,575,sock,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30021,3,ASL,adult,1,694,sock,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30021,8,ASL,adult,1,694,ball,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30021,30,ASL,adult,1,694,cookie,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30027,17,ASL,adult,1,379,car,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30027,25,ASL,adult,1,379,kitty,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30044,27,ASL,adult,1,276,doll,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30069,18,ASL,adult,1,295,shoe,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30078,6,ASL,adult,1,324,birdy,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30081,11,ASL,adult,1,530,book,0.867,ASL,0.87,response,1,0.3600000000000001,ucl,0.57
30006,14,ASL,adult,1,575,juice,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30022,8,ASL,adult,1,350,ball,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30027,3,ASL,adult,1,379,car,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30027,6,ASL,adult,1,379,shoe,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30059,27,ASL,adult,1,575,cup,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30004,9,ASL,adult,1,349,birdy,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30004,13,ASL,adult,1,349,cookie,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30004,14,ASL,adult,1,349,juice,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30006,4,ASL,adult,1,575,juice,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30059,32,ASL,adult,1,575,cookie,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30004,6,ASL,adult,1,349,cup,0.967,ASL,0.97,response,1,0.3600000000000001,ucl,0.57
30004,11,ASL,adult,1,349,juice,0.967,ASL,0.97,response,1,0.3600000000000001,ucl,0.57
30005,24,ASL,adult,1,575,cup,0.967,ASL,0.97,response,1,0.3600000000000001,ucl,0.57
30006,10,ASL,adult,1,575,sock,0.967,ASL,0.97,response,1,0.3600000000000001,ucl,0.57
30021,2,ASL,adult,1,694,doll,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30021,17,ASL,adult,1,694,kitty,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30021,23,ASL,adult,1,694,birdy,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30021,26,ASL,adult,1,694,doll,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30022,5,ASL,adult,1,350,cookie,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30027,31,ASL,adult,1,379,teddy,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30044,2,ASL,adult,1,276,doll,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30074,11,ASL,adult,1,324,book,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30074,14,ASL,adult,1,324,ball,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30081,3,ASL,adult,1,530,car,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30081,23,ASL,adult,1,530,teddy,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30004,25,ASL,adult,1,349,birdy,1,ASL,1,response,1,0.37,ucl,0.57
30004,28,ASL,adult,1,349,doll,1,ASL,1,response,1,0.37,ucl,0.57
30004,31,ASL,adult,1,349,ball,1,ASL,1,response,1,0.37,ucl,0.57
