subid,tr.num,condition,dot,gender,age,notes,order,keep,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy
11_02_02,42,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,0.06699999999999995,C_T,correct
11_02_02,42,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.5529999999999999,C_T,correct
11_02_02,42,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,2.463,C_T,correct
11_02_02,43,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,2.633,C_T,correct
11_02_02,43,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.45299999999999985,C_T,correct
11_02_02,43,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,2.363,C_T,correct
11_02_02,44,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,1.7999999999999998,C_D,incorrect
11_02_02,44,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.29300000000000015,C_T,correct
11_02_02,44,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,1.4699999999999998,C_D,incorrect
11_02_02,45,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,2.1,D_T,incorrect
11_02_02,45,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.09699999999999998,T_C,incorrect
11_02_02,45,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,1.57,D_T,incorrect
11_02_02,46,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,1.5,T_D,incorrect
11_02_02,46,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,46,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,1.17,T_D,incorrect
11_02_02,47,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.06699999999999995,T_C,incorrect
11_02_02,47,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.07699999999999996,D_T,incorrect
11_02_02,47,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,1.537,C_T,correct
11_02_02,48,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,1.367,T_C,incorrect
11_02_02,48,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.2629999999999999,D_C,incorrect
11_02_02,48,bullseye,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,1.197,T_C,incorrect
11_02_02,49,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.633,D_C,incorrect
11_02_02,49,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.2629999999999999,C_T,correct
11_02_02,49,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.4630000000000001,D_C,incorrect
11_02_02,50,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.5329999999999999,T_C,incorrect
11_02_02,50,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,50,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,0.2629999999999999,T_C,incorrect
11_02_02,51,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.10000000000000009,D_C,incorrect
11_02_02,51,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.07699999999999996,T_D,incorrect
11_02_02,51,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.5700000000000001,C_D,incorrect
11_02_02,52,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,0.30000000000000004,C_D,incorrect
11_02_02,52,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.29700000000000015,D_T,incorrect
11_02_02,52,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.13000000000000012,C_D,incorrect
11_02_02,53,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.06699999999999995,D_C,incorrect
11_02_02,53,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.4900000000000002,T_C,incorrect
11_02_02,53,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.16700000000000004,C_D,incorrect
11_02_02,54,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.7,D_T,incorrect
11_02_02,54,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.5529999999999999,T_C,incorrect
11_02_02,54,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.42999999999999994,D_T,incorrect
11_02_02,55,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,0.2330000000000001,C_D,incorrect
11_02_02,55,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.73,D_C,incorrect
11_02_02,55,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.30299999999999994,D_C,incorrect
11_02_02,56,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.33299999999999996,D_C,incorrect
11_02_02,56,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.3230000000000004,C_T,correct
11_02_02,56,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.6000000000000001,D_T,incorrect
11_02_02,57,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.367,D_T,incorrect
11_02_02,57,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,57,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,0.633,T_C,incorrect
11_02_02,58,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.33299999999999996,D_T,incorrect
11_02_02,58,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.5430000000000001,T_C,incorrect
11_02_02,58,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.20300000000000007,D_T,incorrect
11_02_02,59,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,1.133,D_T,incorrect
11_02_02,59,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.2869999999999999,C_T,correct
11_02_02,59,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.863,D_T,incorrect
11_02_02,60,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.833,T_C,incorrect
11_02_02,60,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.4630000000000001,C_D,incorrect
11_02_02,60,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.47,C_D,incorrect
11_02_02,61,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,3.0330000000000004,T_D,incorrect
11_02_02,61,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.4930000000000003,T_D,incorrect
11_02_02,61,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,2.7030000000000003,T_D,incorrect
11_02_02,62,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.7669999999999999,D_T,incorrect
11_02_02,62,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.09699999999999998,T_D,incorrect
11_02_02,62,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,1.837,T_D,incorrect
11_02_02,63,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.133,D_C,incorrect
11_02_02,63,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.3570000000000002,D_T,incorrect
11_02_02,63,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.133,D_C,incorrect
11_02_02,64,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.19999999999999996,T_D,incorrect
11_02_02,64,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.5869999999999997,T_C,incorrect
11_02_02,64,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.22999999999999998,D_T,incorrect
11_02_02,65,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,0.2330000000000001,C_D,incorrect
11_02_02,65,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,65,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.1030000000000002,C_D,incorrect
11_02_02,66,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.933,D_C,incorrect
11_02_02,66,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.06300000000000017,C_T,correct
11_02_02,66,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.7630000000000001,D_C,incorrect
11_02_02,67,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,0.8,C_D,incorrect
11_02_02,67,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.8770000000000002,D_C,incorrect
11_02_02,67,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.6700000000000002,C_D,incorrect
11_02_02,68,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.8,T_C,incorrect
11_02_02,68,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.19300000000000006,T_D,incorrect
11_02_02,68,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,0.47,T_C,incorrect
11_02_02,69,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,1.9,C_D,incorrect
11_02_02,69,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.32699999999999996,D_T,incorrect
11_02_02,69,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,1.5699999999999998,C_D,incorrect
11_02_02,70,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,NA,no_shift,NA
11_02_02,70,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,70,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,NA,no_shift,NA
11_02_02,71,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,NA,no_shift,NA
11_02_02,71,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,71,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,NA,no_shift,NA
11_02_02,72,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,2.367,D_C,incorrect
11_02_02,72,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.1629999999999998,C_T,correct
11_02_02,72,text,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,1.837,D_C,incorrect
11_02_02,73,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.3999999999999999,D_C,incorrect
11_02_02,73,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.11000000000000032,T_C,incorrect
11_02_02,73,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.27,D_C,incorrect
11_02_02,74,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.06699999999999995,T_C,incorrect
11_02_02,74,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.6100000000000003,T_C,incorrect
11_02_02,74,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,0.07000000000000006,T_C,incorrect
11_02_02,75,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,1.5670000000000002,C_D,incorrect
11_02_02,75,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.31999999999999984,C_T,correct
11_02_02,75,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,1.2970000000000002,C_D,incorrect
11_02_02,76,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,1.733,C_T,correct
11_02_02,76,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.45999999999999996,D_T,incorrect
11_02_02,76,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,1.403,C_T,correct
11_02_02,77,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.43300000000000005,D_C,incorrect
11_02_02,77,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.5230000000000006,D_C,incorrect
11_02_02,77,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.633,C_D,incorrect
11_02_02,78,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.33299999999999996,T_C,incorrect
11_02_02,78,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.2629999999999999,T_D,incorrect
11_02_02,78,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,0.16300000000000003,T_C,incorrect
11_02_02,79,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,1.2000000000000002,D_C,incorrect
11_02_02,79,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.06300000000000017,C_D,incorrect
11_02_02,79,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.6700000000000002,D_C,incorrect
11_02_02,80,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.4670000000000001,D_C,incorrect
11_02_02,80,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.06000000000000005,T_C,incorrect
11_02_02,80,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.137,D_C,incorrect
11_02_02,81,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.43300000000000005,D_T,incorrect
11_02_02,81,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.1299999999999999,T_D,incorrect
11_02_02,81,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.6369999999999998,C_D,incorrect
11_02_02,82,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,0.30000000000000004,C_D,incorrect
11_02_02,82,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,82,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.17000000000000015,C_D,incorrect
11_02_02,83,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,center.fixation,1.1,C_T,correct
11_02_02,83,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,83,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.77,C_T,correct
11_02_02,84,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.367,T_C,incorrect
11_02_02,84,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.08699999999999974,C_D,incorrect
11_02_02,84,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,0.09699999999999998,T_C,incorrect
11_02_02,85,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.5,T_C,incorrect
11_02_02,85,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.5570000000000004,C_T,correct
11_02_02,85,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.867,C_T,correct
11_02_02,86,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.2330000000000001,D_C,incorrect
11_02_02,86,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.4930000000000003,C_T,correct
11_02_02,86,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,1.037,C_D,incorrect
11_02_02,87,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.16700000000000004,T_D,incorrect
11_02_02,87,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,noun,0.6299999999999999,C_T,correct
11_02_02,87,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,1.003,C_D,incorrect
11_02_02,88,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.10000000000000009,T_C,incorrect
11_02_02,88,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.3969999999999998,D_C,incorrect
11_02_02,88,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.09699999999999998,C_T,correct
11_02_02,89,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.133,T_D,incorrect
11_02_02,89,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.41999999999999993,T_C,incorrect
11_02_02,89,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,0.09699999999999998,D_C,incorrect
11_02_02,90,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,NA,no_shift,NA
11_02_02,90,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,90,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,sentence,NA,no_shift,NA
11_02_02,91,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,2.9,D_T,incorrect
11_02_02,91,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.3900000000000001,D_T,incorrect
11_02_02,91,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,2.4,D_T,incorrect
11_02_02,92,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,0.10000000000000009,D_C,incorrect
11_02_02,92,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,NA,no_shift,NA
11_02_02,92,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,center,sentence,0.03699999999999992,C_D,incorrect
11_02_02,93,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,center.fixation,1.2999999999999998,D_C,incorrect
11_02_02,93,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,noun,0.34299999999999997,D_T,incorrect
11_02_02,93,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,distracter,sentence,1.17,D_C,incorrect
11_02_02,94,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,center.fixation,0.06699999999999995,T_C,incorrect
11_02_02,94,face,11/2/16,m,18-21,looked like the online tracker had trouble following participant's gaze on some tirals. It was bouncing around a lot,2,include,NA,target,noun,0.06300000000000017,T_C,incorrect
