<<<<<<< HEAD
<<<<<<< HEAD
subid,tr.num,shift_accuracy,rt,response_onset_type,condition,correct,RT,guess,guess_num,ucl_bound,ewma_param,param_value
10_20_02,13,correct,0.4,noun,face,1.0,0.3969999999999998,response,1.0,0.030000000000000027,cs,0.61
11_02_02,88,incorrect,0.4,noun,face,0.0,0.3969999999999998,response,1.0,0.020000000000000018,cs,0.6
11_02_07,92,correct,0.4,noun,face,1.0,0.3969999999999998,response,1.0,0.030000000000000027,cs,0.61
11_10_01,94,correct,0.4,noun,face,1.0,0.3969999999999998,response,1.0,0.030000000000000027,cs,0.61
11_10_05,94,correct,0.4,noun,face,1.0,0.3969999999999998,response,1.0,0.040000000000000036,cs,0.62
11_16_01,3,correct,0.4,noun,face,1.0,0.3969999999999998,response,1.0,0.040000000000000036,cs,0.62
11_16_01,11,correct,0.4,noun,face,1.0,0.3969999999999998,response,1.0,0.040000000000000036,cs,0.62
11_10_05,88,correct,0.41,noun,face,1.0,0.41000000000000014,response,1.0,0.050000000000000044,cs,0.63
11_16_01,13,correct,0.41,noun,face,1.0,0.41000000000000014,response,1.0,0.050000000000000044,cs,0.63
10_20_02,9,incorrect,0.42,noun,face,0.0,0.41999999999999993,response,1.0,0.050000000000000044,cs,0.63
11_02_02,89,incorrect,0.42,noun,face,0.0,0.41999999999999993,response,1.0,0.040000000000000036,cs,0.62
11_02_03,87,correct,0.42,noun,face,1.0,0.41999999999999993,response,1.0,0.040000000000000036,cs,0.62
11_02_07,93,correct,0.42,noun,face,1.0,0.41999999999999993,response,1.0,0.050000000000000044,cs,0.63
11_10_04,86,correct,0.42,noun,face,1.0,0.41999999999999993,response,1.0,0.050000000000000044,cs,0.63
11_10_05,78,correct,0.42,noun,face,1.0,0.41999999999999993,response,1.0,0.050000000000000044,cs,0.63
10_20_01,19,correct,0.42,noun,face,1.0,0.42300000000000004,response,1.0,0.06000000000000005,cs,0.64
11_02_03,86,correct,0.42,noun,face,1.0,0.42300000000000004,response,1.0,0.06000000000000005,cs,0.64
11_02_05,2,correct,0.42,noun,face,1.0,0.42300000000000004,response,1.0,0.07000000000000006,cs,0.65
11_10_01,96,correct,0.42,noun,face,1.0,0.42300000000000004,response,1.0,0.07000000000000006,cs,0.65
11_10_04,96,correct,0.42,noun,face,1.0,0.42300000000000004,response,1.0,0.07000000000000006,cs,0.65
11_10_05,76,correct,0.42,noun,face,1.0,0.42300000000000004,response,1.0,0.08000000000000007,cs,0.66
11_16_05,96,correct,0.42,noun,face,1.0,0.42300000000000004,response,1.0,0.08000000000000007,cs,0.66
11_02_08,82,correct,0.43,noun,face,1.0,0.42700000000000005,response,1.0,0.08000000000000007,cs,0.66
11_16_01,14,correct,0.43,noun,face,1.0,0.42700000000000005,response,1.0,0.09000000000000008,cs,0.67
10_20_02,11,incorrect,0.43,noun,face,0.0,0.43000000000000016,response,1.0,0.08000000000000007,cs,0.66
10_20_02,17,correct,0.43,noun,face,1.0,0.43000000000000016,response,1.0,0.08000000000000007,cs,0.66
11_02_07,96,correct,0.43,noun,face,1.0,0.43000000000000016,response,1.0,0.09000000000000008,cs,0.67
11_02_08,83,correct,0.43,noun,face,1.0,0.43000000000000016,response,1.0,0.08000000000000007,cs,0.67
11_10_03,84,correct,0.43,noun,face,1.0,0.43000000000000016,response,1.0,0.08000000000000007,cs,0.67
11_16_04,3,correct,0.43,noun,face,1.0,0.43000000000000016,response,1.0,0.09000000000000008,cs,0.68
11_16_04,20,correct,0.43,noun,face,1.0,0.43000000000000016,response,1.0,0.09000000000000008,cs,0.68
11_02_08,84,correct,0.44,noun,face,1.0,0.44300000000000006,response,1.0,0.09000000000000008,cs,0.68
11_02_04,3,incorrect,0.45,noun,face,0.0,0.45299999999999985,response,1.0,0.09000000000000008,cs,0.68
11_02_04,24,correct,0.45,noun,face,1.0,0.45299999999999985,response,1.0,0.09000000000000008,cs,0.68
11_16_04,16,correct,0.45,noun,face,1.0,0.45299999999999985,response,1.0,0.09000000000000008,cs,0.68
10_20_01,14,correct,0.46,noun,face,1.0,0.4570000000000003,response,1.0,0.09999999999999998,cs,0.69
10_20_02,22,correct,0.46,noun,face,1.0,0.4570000000000003,response,1.0,0.09999999999999998,cs,0.69
10_20_04,7,correct,0.46,noun,face,1.0,0.4570000000000003,response,1.0,0.09999999999999998,cs,0.69
11_02_07,77,correct,0.46,noun,face,1.0,0.4570000000000003,response,1.0,0.09999999999999998,cs,0.69
11_02_08,92,correct,0.46,noun,face,1.0,0.4570000000000003,response,1.0,0.10999999999999999,cs,0.7
11_10_04,80,correct,0.46,noun,face,1.0,0.4570000000000003,response,1.0,0.10999999999999999,cs,0.7
10_20_01,21,correct,0.46,noun,face,1.0,0.45999999999999996,response,1.0,0.10999999999999999,cs,0.7
10_20_06,4,correct,0.46,noun,face,1.0,0.45999999999999996,response,1.0,0.12,cs,0.71
11_02_02,76,incorrect,0.46,noun,face,0.0,0.45999999999999996,response,1.0,0.10999999999999999,cs,0.7
11_02_03,85,correct,0.46,noun,face,1.0,0.45999999999999996,response,1.0,0.10999999999999999,cs,0.7
11_16_05,79,correct,0.46,noun,face,1.0,0.45999999999999996,response,1.0,0.12,cs,0.71
10_20_02,1,incorrect,0.46,noun,face,0.0,0.4630000000000001,response,1.0,0.10999999999999999,cs,0.7
10_20_05,14,correct,0.46,noun,face,1.0,0.4630000000000001,response,1.0,0.10999999999999999,cs,0.7
11_02_07,82,correct,0.46,noun,face,1.0,0.4630000000000001,response,1.0,0.10999999999999999,cs,0.7
11_02_08,73,correct,0.46,noun,face,1.0,0.4630000000000001,response,1.0,0.12,cs,0.71
11_16_04,6,correct,0.46,noun,face,1.0,0.4630000000000001,response,1.0,0.12,cs,0.71
11_16_04,17,correct,0.46,noun,face,1.0,0.4630000000000001,response,1.0,0.12,cs,0.71
11_02_07,78,correct,0.49,noun,face,1.0,0.48699999999999966,response,1.0,0.13,cs,0.72
11_02_07,91,correct,0.49,noun,face,1.0,0.48699999999999966,response,1.0,0.13,cs,0.72
11_10_01,75,correct,0.49,noun,face,1.0,0.48699999999999966,response,1.0,0.13,cs,0.72
11_16_03,16,correct,0.49,noun,face,1.0,0.48699999999999966,response,1.0,0.13,cs,0.72
11_16_04,9,correct,0.49,noun,face,1.0,0.48699999999999966,response,1.0,0.14,cs,0.73
11_02_07,76,correct,0.49,noun,face,1.0,0.4900000000000002,response,1.0,0.14,cs,0.73
10_20_04,2,correct,0.49,noun,face,1.0,0.4930000000000003,response,1.0,0.14,cs,0.73
11_02_02,86,correct,0.49,noun,face,1.0,0.4930000000000003,response,1.0,0.15000000000000002,cs,0.74
11_02_08,89,correct,0.49,noun,face,1.0,0.4930000000000003,response,1.0,0.15000000000000002,cs,0.74
11_16_01,8,correct,0.49,noun,face,1.0,0.4930000000000003,response,1.0,0.15000000000000002,cs,0.74
11_02_07,74,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.15000000000000002,cs,0.74
11_02_07,80,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.16000000000000003,cs,0.75
11_02_07,86,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.16000000000000003,cs,0.75
11_02_07,89,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.16000000000000003,cs,0.75
11_10_01,86,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.16000000000000003,cs,0.75
11_10_04,92,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.17000000000000004,cs,0.76
11_16_03,3,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.17000000000000004,cs,0.76
11_16_03,18,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.17000000000000004,cs,0.76
11_16_04,7,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.17000000000000004,cs,0.76
11_16_05,86,correct,0.5,noun,face,1.0,0.4969999999999999,response,1.0,0.18000000000000005,cs,0.77
11_02_07,75,correct,0.51,noun,face,1.0,0.5100000000000002,response,1.0,0.18000000000000005,cs,0.77
11_02_08,86,correct,0.51,noun,face,1.0,0.5100000000000002,response,1.0,0.18000000000000005,cs,0.77
11_02_08,95,correct,0.51,noun,face,1.0,0.5100000000000002,response,1.0,0.18000000000000005,cs,0.77
11_10_05,92,correct,0.51,noun,face,1.0,0.5100000000000002,response,1.0,0.18000000000000005,cs,0.77
11_16_03,15,correct,0.51,noun,face,1.0,0.5100000000000002,response,1.0,0.19000000000000006,cs,0.78
10_20_06,21,correct,0.52,noun,face,1.0,0.52,response,1.0,0.19000000000000006,cs,0.78
11_02_05,24,correct,0.52,noun,face,1.0,0.52,response,1.0,0.19000000000000006,cs,0.78
11_02_08,93,correct,0.52,noun,face,1.0,0.52,response,1.0,0.19000000000000006,cs,0.78
11_02_08,96,correct,0.52,noun,face,1.0,0.52,response,1.0,0.20000000000000007,cs,0.79
11_10_03,90,correct,0.52,noun,face,1.0,0.52,response,1.0,0.20000000000000007,cs,0.79
11_10_04,88,correct,0.52,noun,face,1.0,0.52,response,1.0,0.20000000000000007,cs,0.79
11_10_04,91,correct,0.52,noun,face,1.0,0.52,response,1.0,0.20000000000000007,cs,0.79
11_10_05,93,correct,0.52,noun,face,1.0,0.52,response,1.0,0.20000000000000007,cs,0.79
10_20_04,14,correct,0.52,noun,face,1.0,0.5230000000000006,response,1.0,0.21000000000000008,cs,0.8
11_02_02,77,incorrect,0.52,noun,face,0.0,0.5230000000000006,response,1.0,0.20000000000000007,cs,0.79
11_02_05,15,correct,0.52,noun,face,1.0,0.5230000000000006,response,1.0,0.20000000000000007,cs,0.79
11_02_05,17,correct,0.52,noun,face,1.0,0.5230000000000006,response,1.0,0.20000000000000007,cs,0.79
11_02_06,82,correct,0.52,noun,face,1.0,0.5230000000000006,response,1.0,0.20000000000000007,cs,0.79
11_10_02,17,correct,0.52,noun,face,1.0,0.5230000000000006,response,1.0,0.21000000000000008,cs,0.8
11_16_03,19,correct,0.52,noun,face,1.0,0.5230000000000006,response,1.0,0.21000000000000008,cs,0.8
10_20_01,23,correct,0.53,noun,face,1.0,0.5270000000000001,response,1.0,0.21000000000000008,cs,0.8
10_20_03,2,correct,0.53,noun,face,1.0,0.5270000000000001,response,1.0,0.21000000000000008,cs,0.8
11_10_01,79,correct,0.53,noun,face,1.0,0.5270000000000001,response,1.0,0.21000000000000008,cs,0.8
11_10_05,81,correct,0.53,noun,face,1.0,0.5270000000000001,response,1.0,0.22000000000000008,cs,0.81
10_20_04,6,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22000000000000008,cs,0.81
10_20_04,8,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22000000000000008,cs,0.81
11_02_03,95,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22000000000000008,cs,0.81
11_02_04,11,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22000000000000008,cs,0.81
11_02_05,14,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22999999999999998,cs,0.82
11_02_05,18,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22999999999999998,cs,0.82
11_02_06,76,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22999999999999998,cs,0.82
11_02_08,90,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22999999999999998,cs,0.82
11_10_03,81,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.22999999999999998,cs,0.82
11_10_03,82,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.24,cs,0.83
11_10_04,75,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.24,cs,0.83
11_10_04,79,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.24,cs,0.83
11_10_05,75,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.24,cs,0.83
11_16_04,13,correct,0.53,noun,face,1.0,0.5299999999999998,response,1.0,0.24,cs,0.83
10_20_02,4,incorrect,0.54,noun,face,0.0,0.5430000000000001,response,1.0,0.22999999999999998,cs,0.82
10_20_02,12,incorrect,0.54,noun,face,0.0,0.5430000000000001,response,1.0,0.22999999999999998,cs,0.82
10_20_06,10,correct,0.54,noun,face,1.0,0.5430000000000001,response,1.0,0.22999999999999998,cs,0.82
11_02_04,23,incorrect,0.54,noun,face,0.0,0.5430000000000001,response,1.0,0.22000000000000008,cs,0.81
11_16_04,19,correct,0.54,noun,face,1.0,0.5430000000000001,response,1.0,0.22000000000000008,cs,0.81
11_02_06,96,correct,0.55,noun,face,1.0,0.5529999999999999,response,1.0,0.22000000000000008,cs,0.81
11_10_03,88,correct,0.55,noun,face,1.0,0.5529999999999999,response,1.0,0.22000000000000008,cs,0.81
10_20_02,6,incorrect,0.56,noun,face,0.0,0.5570000000000004,response,1.0,0.22000000000000008,cs,0.81
10_20_05,10,correct,0.56,noun,face,1.0,0.5570000000000004,response,1.0,0.22000000000000008,cs,0.81
11_02_01,77,correct,0.56,noun,face,1.0,0.5570000000000004,response,1.0,0.22000000000000008,cs,0.81
11_02_02,85,correct,0.56,noun,face,1.0,0.5570000000000004,response,1.0,0.22000000000000008,cs,0.81
11_02_04,2,correct,0.56,noun,face,1.0,0.5570000000000004,response,1.0,0.22000000000000008,cs,0.81
11_02_06,79,correct,0.56,noun,face,1.0,0.5570000000000004,response,1.0,0.22999999999999998,cs,0.82
11_02_08,78,correct,0.56,noun,face,1.0,0.5570000000000004,response,1.0,0.22999999999999998,cs,0.82
11_10_01,95,correct,0.56,noun,face,1.0,0.5570000000000004,response,1.0,0.22999999999999998,cs,0.82
11_10_03,91,correct,0.56,noun,face,1.0,0.5570000000000004,response,1.0,0.22999999999999998,cs,0.82
10_20_01,24,correct,0.56,noun,face,1.0,0.5599999999999996,response,1.0,0.22999999999999998,cs,0.82
10_20_06,18,correct,0.56,noun,face,1.0,0.5599999999999996,response,1.0,0.24,cs,0.83
11_02_05,22,correct,0.56,noun,face,1.0,0.5599999999999996,response,1.0,0.24,cs,0.83
11_02_06,80,correct,0.56,noun,face,1.0,0.5599999999999996,response,1.0,0.24,cs,0.83
11_10_01,78,correct,0.56,noun,face,1.0,0.5599999999999996,response,1.0,0.24,cs,0.83
11_10_02,4,correct,0.56,noun,face,1.0,0.5599999999999996,response,1.0,0.24,cs,0.83
11_16_01,17,correct,0.56,noun,face,1.0,0.5599999999999996,response,1.0,0.24,cs,0.83
11_16_03,24,correct,0.56,noun,face,1.0,0.5599999999999996,response,1.0,0.25,cs,0.84
10_20_04,5,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.25,cs,0.84
10_20_04,17,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.25,cs,0.84
10_20_04,20,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.25,cs,0.84
10_20_05,12,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.25,cs,0.84
11_02_06,88,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.25,cs,0.84
11_02_08,88,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.25,cs,0.84
11_02_08,94,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.26,cs,0.85
11_10_02,2,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.26,cs,0.85
11_10_03,96,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.26,cs,0.85
11_10_04,73,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.26,cs,0.85
11_10_04,85,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.26,cs,0.85
11_10_05,80,correct,0.56,noun,face,1.0,0.5630000000000002,response,1.0,0.26,cs,0.85
11_16_01,12,incorrect,0.58,noun,face,0.0,0.577,response,1.0,0.26,cs,0.85
11_16_05,78,correct,0.58,noun,face,1.0,0.577,response,1.0,0.26,cs,0.85
10_20_01,16,correct,0.59,noun,face,1.0,0.5869999999999997,response,1.0,0.26,cs,0.85
10_20_02,7,incorrect,0.59,noun,face,0.0,0.5869999999999997,response,1.0,0.25,cs,0.84
11_02_03,84,correct,0.59,noun,face,1.0,0.5869999999999997,response,1.0,0.25,cs,0.84
11_02_04,10,correct,0.59,noun,face,1.0,0.5869999999999997,response,1.0,0.25,cs,0.84
11_02_07,81,correct,0.59,noun,face,1.0,0.5869999999999997,response,1.0,0.25,cs,0.84
11_10_03,80,correct,0.59,noun,face,1.0,0.5869999999999997,response,1.0,0.26,cs,0.85
11_02_03,76,correct,0.59,noun,face,1.0,0.5899999999999999,response,1.0,0.26,cs,0.85
11_10_04,78,correct,0.59,noun,face,1.0,0.5899999999999999,response,1.0,0.26,cs,0.85
11_16_04,10,correct,0.59,noun,face,1.0,0.5899999999999999,response,1.0,0.26,cs,0.85
10_20_04,24,correct,0.59,noun,face,1.0,0.593,response,1.0,0.26,cs,0.85
11_02_03,75,correct,0.59,noun,face,1.0,0.593,response,1.0,0.26,cs,0.85
11_02_07,95,correct,0.59,noun,face,1.0,0.593,response,1.0,0.27,cs,0.86
11_10_01,85,correct,0.59,noun,face,1.0,0.593,response,1.0,0.27,cs,0.86
11_10_04,81,correct,0.59,noun,face,1.0,0.593,response,1.0,0.27,cs,0.86
11_02_04,19,correct,0.6,noun,face,1.0,0.597,response,1.0,0.27,cs,0.86
11_02_05,1,correct,0.6,noun,face,1.0,0.597,response,1.0,0.27,cs,0.86
11_02_06,75,correct,0.6,noun,face,1.0,0.597,response,1.0,0.27,cs,0.86
11_10_01,93,incorrect,0.6,noun,face,0.0,0.597,response,1.0,0.26,cs,0.85
11_16_02,85,correct,0.6,noun,face,1.0,0.597,response,1.0,0.27,cs,0.86
11_16_03,7,correct,0.6,noun,face,1.0,0.597,response,1.0,0.27,cs,0.86
10_20_06,13,correct,0.61,noun,face,1.0,0.6100000000000003,response,1.0,0.27,cs,0.86
11_02_02,74,incorrect,0.61,noun,face,0.0,0.6100000000000003,response,1.0,0.26,cs,0.85
11_10_05,91,correct,0.61,noun,face,1.0,0.6100000000000003,response,1.0,0.26,cs,0.85
11_16_04,21,correct,0.61,noun,face,1.0,0.6100000000000003,response,1.0,0.26,cs,0.85
11_02_03,88,correct,0.62,noun,face,1.0,0.6199999999999997,response,1.0,0.26,cs,0.85
11_02_08,75,correct,0.62,noun,face,1.0,0.6199999999999997,response,1.0,0.27,cs,0.86
11_16_03,22,correct,0.62,noun,face,1.0,0.6199999999999997,response,1.0,0.27,cs,0.86
10_20_03,1,incorrect,0.62,noun,face,0.0,0.6230000000000002,response,1.0,0.26,cs,0.85
10_20_05,19,correct,0.62,noun,face,1.0,0.6230000000000002,response,1.0,0.26,cs,0.85
11_02_03,81,correct,0.62,noun,face,1.0,0.6230000000000002,response,1.0,0.26,cs,0.85
11_02_06,85,correct,0.62,noun,face,1.0,0.6230000000000002,response,1.0,0.26,cs,0.85
11_10_01,90,correct,0.62,noun,face,1.0,0.6230000000000002,response,1.0,0.26,cs,0.85
11_16_03,9,correct,0.62,noun,face,1.0,0.6230000000000002,response,1.0,0.27,cs,0.86
11_02_08,87,correct,0.63,noun,face,1.0,0.6269999999999998,response,1.0,0.27,cs,0.86
10_20_04,13,correct,0.63,noun,face,1.0,0.6299999999999999,response,1.0,0.27,cs,0.86
11_02_02,87,correct,0.63,noun,face,1.0,0.6299999999999999,response,1.0,0.27,cs,0.86
11_02_03,73,correct,0.63,noun,face,1.0,0.6299999999999999,response,1.0,0.27,cs,0.86
11_10_04,82,correct,0.63,noun,face,1.0,0.6299999999999999,response,1.0,0.27,cs,0.86
11_16_05,77,correct,0.63,noun,face,1.0,0.6299999999999999,response,1.0,0.27,cs,0.86
11_16_05,88,correct,0.63,noun,face,1.0,0.6299999999999999,response,1.0,0.28,cs,0.87
11_16_05,94,correct,0.63,noun,face,1.0,0.6299999999999999,response,1.0,0.28,cs,0.87
10_20_02,18,incorrect,0.64,noun,face,0.0,0.6430000000000002,response,1.0,0.27,cs,0.86
10_20_03,9,correct,0.64,noun,face,1.0,0.6430000000000002,response,1.0,0.27,cs,0.86
11_02_01,81,correct,0.64,noun,face,1.0,0.6430000000000002,response,1.0,0.27,cs,0.86
11_02_05,3,correct,0.64,noun,face,1.0,0.6430000000000002,response,1.0,0.27,cs,0.86
11_02_07,73,correct,0.64,noun,face,1.0,0.6430000000000002,response,1.0,0.27,cs,0.86
11_02_07,84,correct,0.64,noun,face,1.0,0.6430000000000002,response,1.0,0.28,cs,0.87
11_16_01,10,correct,0.64,noun,face,1.0,0.6430000000000002,response,1.0,0.28,cs,0.87
11_16_03,23,correct,0.64,noun,face,1.0,0.6430000000000002,response,1.0,0.28,cs,0.87
11_16_04,15,correct,0.64,noun,face,1.0,0.6430000000000002,response,1.0,0.28,cs,0.87
10_20_02,14,correct,0.65,noun,face,1.0,0.653,response,1.0,0.28,cs,0.87
10_20_03,5,correct,0.65,noun,face,1.0,0.653,response,1.0,0.28,cs,0.87
10_20_04,21,correct,0.65,noun,face,1.0,0.653,response,1.0,0.28,cs,0.87
10_20_05,9,incorrect,0.65,noun,face,0.0,0.653,response,1.0,0.27,cs,0.86
10_20_05,22,correct,0.65,noun,face,1.0,0.653,response,1.0,0.28,cs,0.87
11_16_04,4,incorrect,0.65,noun,face,0.0,0.653,response,1.0,0.27,cs,0.86
11_02_05,19,correct,0.66,noun,face,1.0,0.657,response,1.0,0.27,cs,0.86
11_02_06,84,correct,0.66,noun,face,1.0,0.657,response,1.0,0.27,cs,0.86
11_02_01,82,correct,0.66,noun,face,1.0,0.6600000000000001,response,1.0,0.27,cs,0.86
11_10_01,89,correct,0.66,noun,face,1.0,0.6600000000000001,response,1.0,0.27,cs,0.86
11_10_03,79,correct,0.66,noun,face,1.0,0.6600000000000001,response,1.0,0.27,cs,0.86
11_16_03,14,correct,0.66,noun,face,1.0,0.6600000000000001,response,1.0,0.28,cs,0.87
10_20_01,10,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.28,cs,0.87
10_20_04,19,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.28,cs,0.87
10_20_05,1,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.28,cs,0.87
10_20_06,1,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.28,cs,0.87
11_02_03,90,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.28,cs,0.87
11_02_03,91,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.28,cs,0.87
11_02_05,20,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.28,cs,0.87
11_10_02,6,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.29000000000000004,cs,0.88
11_10_02,9,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.29000000000000004,cs,0.88
11_10_03,75,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.29000000000000004,cs,0.88
11_16_05,76,correct,0.66,noun,face,1.0,0.6629999999999998,response,1.0,0.29000000000000004,cs,0.88
10_20_01,2,incorrect,0.68,noun,face,0.0,0.677,response,1.0,0.28,cs,0.87
11_02_03,96,correct,0.68,noun,face,1.0,0.677,response,1.0,0.28,cs,0.87
11_02_05,21,correct,0.68,noun,face,1.0,0.677,response,1.0,0.28,cs,0.87
11_02_07,87,correct,0.68,noun,face,1.0,0.677,response,1.0,0.28,cs,0.87
11_10_01,88,correct,0.68,noun,face,1.0,0.677,response,1.0,0.29000000000000004,cs,0.88
11_10_03,73,incorrect,0.68,noun,face,0.0,0.677,response,1.0,0.28,cs,0.87
11_10_04,90,correct,0.68,noun,face,1.0,0.677,response,1.0,0.28,cs,0.87
11_16_03,17,correct,0.68,noun,face,1.0,0.677,response,1.0,0.28,cs,0.87
10_20_01,5,correct,0.69,noun,face,1.0,0.6869999999999998,response,1.0,0.28,cs,0.87
10_20_01,11,correct,0.69,noun,face,1.0,0.6869999999999998,response,1.0,0.28,cs,0.87
10_20_06,5,correct,0.69,noun,face,1.0,0.6869999999999998,response,1.0,0.28,cs,0.87
11_02_01,94,correct,0.69,noun,face,1.0,0.6869999999999998,response,1.0,0.28,cs,0.87
11_10_03,78,correct,0.69,noun,face,1.0,0.6869999999999998,response,1.0,0.29000000000000004,cs,0.88
11_10_03,77,correct,0.69,noun,face,1.0,0.6900000000000004,response,1.0,0.29000000000000004,cs,0.88
11_16_05,82,correct,0.69,noun,face,1.0,0.6900000000000004,response,1.0,0.29000000000000004,cs,0.88
10_20_04,12,correct,0.69,noun,face,1.0,0.6929999999999996,response,1.0,0.29000000000000004,cs,0.88
11_02_05,8,correct,0.69,noun,face,1.0,0.6929999999999996,response,1.0,0.29000000000000004,cs,0.88
11_02_05,10,correct,0.69,noun,face,1.0,0.6929999999999996,response,1.0,0.29000000000000004,cs,0.88
11_02_05,12,correct,0.69,noun,face,1.0,0.6929999999999996,response,1.0,0.29000000000000004,cs,0.88
11_02_06,83,correct,0.69,noun,face,1.0,0.6929999999999996,response,1.0,0.29000000000000004,cs,0.88
11_02_06,92,correct,0.69,noun,face,1.0,0.6929999999999996,response,1.0,0.30000000000000004,cs,0.89
11_02_07,85,correct,0.69,noun,face,1.0,0.6929999999999996,response,1.0,0.30000000000000004,cs,0.89
10_20_01,7,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.30000000000000004,cs,0.89
10_20_01,9,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.30000000000000004,cs,0.89
10_20_03,3,incorrect,0.7,noun,face,0.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
10_20_05,5,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
10_20_05,11,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
11_02_03,83,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
11_02_07,79,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
11_10_01,74,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.30000000000000004,cs,0.89
11_10_01,81,incorrect,0.7,noun,face,0.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
11_10_04,93,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
11_10_05,74,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
11_16_04,1,correct,0.7,noun,face,1.0,0.6970000000000001,response,1.0,0.29000000000000004,cs,0.88
10_20_01,6,correct,0.71,noun,face,1.0,0.71,response,1.0,0.29000000000000004,cs,0.88
10_20_04,16,correct,0.71,noun,face,1.0,0.71,response,1.0,0.29000000000000004,cs,0.88
10_20_05,6,correct,0.71,noun,face,1.0,0.71,response,1.0,0.29000000000000004,cs,0.88
10_20_05,20,correct,0.71,noun,face,1.0,0.71,response,1.0,0.30000000000000004,cs,0.89
11_02_03,94,correct,0.71,noun,face,1.0,0.71,response,1.0,0.30000000000000004,cs,0.89
11_02_05,13,correct,0.71,noun,face,1.0,0.71,response,1.0,0.30000000000000004,cs,0.89
11_02_05,23,correct,0.71,noun,face,1.0,0.71,response,1.0,0.30000000000000004,cs,0.89
11_02_06,78,correct,0.71,noun,face,1.0,0.71,response,1.0,0.30000000000000004,cs,0.89
11_10_02,16,correct,0.71,noun,face,1.0,0.71,response,1.0,0.30000000000000004,cs,0.89
11_16_03,21,correct,0.71,noun,face,1.0,0.71,response,1.0,0.30000000000000004,cs,0.89
11_16_05,90,correct,0.71,noun,face,1.0,0.71,response,1.0,0.30000000000000004,cs,0.89
10_20_05,3,correct,0.72,noun,face,1.0,0.7199999999999998,response,1.0,0.30000000000000004,cs,0.89
